id,year,districtno,districtname,eval
4404,2015,234,Radnor District,3
2291,2015,234,Radnor District,2
4079,2015,234,Radnor District,4
2478,2015,234,Radnor District,3
2079,2015,234,Radnor District,4
1381,2015,234,Radnor District,3
2778,2015,234,Radnor District,5
1065,2015,234,Radnor District,3
6087,2015,234,Radnor District,5
5790,2015,987,Kentwood District,
4938,2015,234,Radnor District,4
5310,2015,234,Radnor District,3
3047,2015,234,Radnor District,4
6786,2015,234,Radnor District,3
4653,2015,234,Radnor District,4
3396,2015,234,Radnor District,3
1137,2015,234,Radnor District,4
2981,2015,234,Radnor District,5
5737,2015,987,Kentwood District,2
4110,2015,234,Radnor District,3
6658,2015,987,Kentwood District,4
4200,2015,987,Kentwood District,3
7234,2015,234,Radnor District,3
4710,2015,234,Radnor District,5
768,2015,234,Radnor District,3
2678,2015,234,Radnor District,
4243,2015,234,Radnor District,2
3539,2015,234,Radnor District,5
4484,2015,234,Radnor District,2
543,2015,234,Radnor District,4
857,2015,234,Radnor District,5
3751,2015,234,Radnor District,4
1086,2015,234,Radnor District,4
976,2015,234,Radnor District,4
4804,2015,234,Radnor District,5
6933,2015,234,Radnor District,4
6333,2015,234,Radnor District,3
2603,2015,234,Radnor District,5
5426,2015,123,Westlake District,3
6711,2015,234,Radnor District,5
4524,2015,234,Radnor District,3
5652,2015,234,Radnor District,3
3334,2015,234,Radnor District,4
1727,2015,234,Radnor District,5
4712,2015,987,Kentwood District,4
4115,2015,234,Radnor District,2
2246,2015,234,Radnor District,5
1399,2015,234,Radnor District,4
5505,2015,234,Radnor District,2
3900,2015,234,Radnor District,5
7403,2015,234,Radnor District,5
6341,2015,234,Radnor District,4
5145,2015,234,Radnor District,3
118,2015,234,Radnor District,5
1502,2015,234,Radnor District,5
7221,2015,234,Radnor District,2
2476,2015,234,Radnor District,4
3556,2015,234,Radnor District,4
3734,2015,234,Radnor District,3
4417,2015,234,Radnor District,5
2843,2015,987,Kentwood District,3
6810,2015,987,Kentwood District,1
4816,2015,234,Radnor District,5
1581,2015,234,Radnor District,2
258,2015,987,Kentwood District,4
2323,2015,987,Kentwood District,3
2607,2015,987,Kentwood District,3
3279,2015,234,Radnor District,4
5860,2015,234,Radnor District,3
3074,2015,987,Kentwood District,3
4950,2015,234,Radnor District,5
6568,2015,987,Kentwood District,3
6388,2015,234,Radnor District,5
5539,2015,234,Radnor District,3
943,2015,234,Radnor District,3
7040,2015,234,Radnor District,4
2837,2015,234,Radnor District,2
4485,2015,234,Radnor District,4
6806,2015,234,Radnor District,3
2412,2015,234,Radnor District,3
4377,2015,234,Radnor District,3
2845,2015,234,Radnor District,4
4137,2015,234,Radnor District,4
5574,2015,234,Radnor District,4
2253,2015,987,Kentwood District,4
3899,2015,234,Radnor District,4
698,2015,234,Radnor District,3
2699,2015,234,Radnor District,3
2731,2015,987,Kentwood District,4
1241,2015,234,Radnor District,3
2586,2015,234,Radnor District,3
1522,2015,234,Radnor District,4
706,2015,234,Radnor District,4
6077,2015,234,Radnor District,3
5184,2015,234,Radnor District,3
4606,2015,234,Radnor District,4
4409,2015,987,Kentwood District,2
3449,2015,234,Radnor District,4
1624,2015,987,Kentwood District,5
6951,2015,987,Kentwood District,5
1179,2015,234,Radnor District,4
356,2015,234,Radnor District,5
791,2015,234,Radnor District,4
323,2015,234,Radnor District,3
646,2015,234,Radnor District,4
7301,2015,234,Radnor District,4
5689,2015,234,Radnor District,3
3951,2015,234,Radnor District,4
329,2015,234,Radnor District,5
530,2015,987,Kentwood District,2
6679,2015,234,Radnor District,3
4202,2015,234,Radnor District,4
1063,2015,234,Radnor District,4
5429,2015,234,Radnor District,4
3094,2015,234,Radnor District,4
7354,2015,234,Radnor District,3
1105,2015,234,Radnor District,4
3251,2015,234,Radnor District,4
7109,2015,234,Radnor District,4
571,2015,234,Radnor District,4
6415,2015,234,Radnor District,3
6130,2015,234,Radnor District,5
2752,2015,234,Radnor District,5
3181,2015,234,Radnor District,3
5686,2015,234,Radnor District,4
5036,2015,234,Radnor District,3
5695,2015,234,Radnor District,4
6628,2015,234,Radnor District,5
3904,2015,987,Kentwood District,4
2905,2015,234,Radnor District,3
1596,2015,234,Radnor District,4
6670,2015,234,Radnor District,4
3952,2015,234,Radnor District,3
7479,2015,234,Radnor District,4
6138,2015,123,Westlake District,3
2400,2015,234,Radnor District,3
4892,2015,234,Radnor District,4
3465,2015,234,Radnor District,3
5041,2015,234,Radnor District,5
3564,2015,234,Radnor District,3
1175,2015,987,Kentwood District,3
2362,2015,987,Kentwood District,3
3333,2015,234,Radnor District,3
4293,2015,234,Radnor District,5
1642,2015,234,Radnor District,3
7201,2015,234,Radnor District,
6183,2015,234,Radnor District,3
5820,2015,234,Radnor District,3
4700,2015,234,Radnor District,5
6484,2015,234,Radnor District,2
1883,2015,123,Westlake District,4
3140,2015,234,Radnor District,5
1414,2015,987,Kentwood District,5
593,2015,987,Kentwood District,1
1028,2015,234,Radnor District,3
1719,2015,234,Radnor District,3
2446,2015,234,Radnor District,3
6085,2015,234,Radnor District,2
2474,2015,234,Radnor District,5
36,2015,234,Radnor District,4
6007,2015,234,Radnor District,3
6255,2015,234,Radnor District,3
4665,2015,234,Radnor District,3
3719,2015,234,Radnor District,2
6856,2015,234,Radnor District,4
1366,2015,234,Radnor District,3
631,2015,123,Westlake District,4
7164,2015,234,Radnor District,2
5571,2015,234,Radnor District,2
85,2015,234,Radnor District,4
6920,2015,234,Radnor District,4
6392,2015,987,Kentwood District,2
2703,2015,234,Radnor District,3
5370,2015,234,Radnor District,4
3072,2015,234,Radnor District,1
3758,2015,234,Radnor District,4
2492,2015,987,Kentwood District,5
5185,2015,234,Radnor District,4
1176,2015,123,Westlake District,3
4601,2015,234,Radnor District,4
6590,2015,234,Radnor District,5
5956,2015,987,Kentwood District,5
2205,2015,234,Radnor District,4
1484,2015,987,Kentwood District,1
6323,2015,234,Radnor District,4
2169,2015,234,Radnor District,3
1510,2015,234,Radnor District,5
3548,2015,234,Radnor District,2
3052,2015,234,Radnor District,4
5973,2015,234,Radnor District,3
3209,2015,234,Radnor District,4
2122,2015,234,Radnor District,3
4755,2015,234,Radnor District,5
3117,2015,234,Radnor District,2
3122,2015,987,Kentwood District,5
6791,2015,234,Radnor District,4
6518,2015,234,Radnor District,3
6463,2015,234,Radnor District,3
611,2015,234,Radnor District,3
1748,2015,234,Radnor District,5
4338,2015,234,Radnor District,3
2510,2015,234,Radnor District,4
229,2015,234,Radnor District,3
4189,2015,234,Radnor District,4
408,2015,234,Radnor District,
6733,2015,234,Radnor District,5
6013,2015,234,Radnor District,2
2680,2015,234,Radnor District,2
2763,2015,234,Radnor District,3
5295,2015,234,Radnor District,5
3805,2015,234,Radnor District,3
3611,2015,234,Radnor District,2
2890,2015,234,Radnor District,2
2456,2015,234,Radnor District,4
513,2015,234,Radnor District,5
2883,2015,234,Radnor District,1
5983,2015,234,Radnor District,3
6703,2015,234,Radnor District,4
2628,2015,234,Radnor District,4
1463,2015,234,Radnor District,3
3701,2015,234,Radnor District,4
1860,2015,234,Radnor District,4
663,2015,234,Radnor District,4
5317,2015,234,Radnor District,4
1726,2015,234,Radnor District,5
2445,2015,234,Radnor District,3
7331,2015,234,Radnor District,3
3179,2015,234,Radnor District,4
5101,2015,234,Radnor District,4
821,2015,234,Radnor District,5
1351,2015,234,Radnor District,4
3774,2015,987,Kentwood District,2
916,2015,234,Radnor District,4
2882,2015,234,Radnor District,3
732,2015,234,Radnor District,4
3770,2015,234,Radnor District,4
1150,2015,234,Radnor District,2
246,2015,234,Radnor District,4
6232,2015,123,Westlake District,4
6053,2015,234,Radnor District,5
3948,2015,987,Kentwood District,5
3502,2015,234,Radnor District,3
1585,2015,234,Radnor District,3
3925,2015,234,Radnor District,3
6260,2015,234,Radnor District,2
6566,2015,234,Radnor District,3
4062,2015,234,Radnor District,4
5772,2015,234,Radnor District,3
4436,2015,234,Radnor District,4
1680,2015,234,Radnor District,4
7340,2015,234,Radnor District,3
1368,2015,234,Radnor District,3
3724,2015,234,Radnor District,4
155,2015,234,Radnor District,2
2128,2015,234,Radnor District,2
4033,2015,234,Radnor District,3
479,2015,234,Radnor District,4
3821,2015,234,Radnor District,3
6695,2015,234,Radnor District,4
3714,2015,234,Radnor District,5
3484,2015,234,Radnor District,3
6350,2015,234,Radnor District,5
2866,2015,234,Radnor District,5
3151,2015,123,Westlake District,4
971,2015,987,Kentwood District,4
2605,2015,234,Radnor District,3
2130,2015,234,Radnor District,3
2523,2015,234,Radnor District,4
2902,2015,234,Radnor District,4
3509,2015,234,Radnor District,5
688,2015,234,Radnor District,4
5680,2015,987,Kentwood District,4
4069,2015,234,Radnor District,2
1449,2015,987,Kentwood District,2
5720,2015,234,Radnor District,4
6652,2015,234,Radnor District,4
4490,2015,234,Radnor District,2
5865,2015,234,Radnor District,3
3721,2015,234,Radnor District,3
1194,2015,234,Radnor District,5
5078,2015,234,Radnor District,5
6244,2015,234,Radnor District,3
1312,2015,234,Radnor District,4
3937,2015,234,Radnor District,4
4789,2015,234,Radnor District,4
953,2015,234,Radnor District,5
2625,2015,234,Radnor District,2
1679,2015,234,Radnor District,2
2629,2015,234,Radnor District,4
2414,2015,234,Radnor District,4
7123,2015,234,Radnor District,4
322,2015,234,Radnor District,
3551,2015,234,Radnor District,5
5942,2015,234,Radnor District,4
4447,2015,234,Radnor District,4
3217,2015,234,Radnor District,4
5753,2015,234,Radnor District,3
3645,2015,234,Radnor District,3
4638,2015,234,Radnor District,3
2156,2015,234,Radnor District,4
7211,2015,234,Radnor District,5
6005,2015,123,Westlake District,4
1511,2015,234,Radnor District,3
3633,2015,234,Radnor District,3
6661,2015,234,Radnor District,5
6462,2015,234,Radnor District,4
3152,2015,234,Radnor District,5
2142,2015,234,Radnor District,4
3532,2015,234,Radnor District,3
6820,2015,234,Radnor District,1
5559,2015,234,Radnor District,3
3133,2015,234,Radnor District,3
5017,2015,234,Radnor District,4
2633,2015,234,Radnor District,4
4761,2015,234,Radnor District,2
5471,2015,234,Radnor District,4
154,2015,987,Kentwood District,5
1201,2015,234,Radnor District,4
1707,2015,234,Radnor District,2
4246,2015,234,Radnor District,3
3458,2015,234,Radnor District,2
5009,2015,234,Radnor District,4
5382,2015,234,Radnor District,4
2334,2015,234,Radnor District,2
3753,2015,234,Radnor District,3
4322,2015,234,Radnor District,4
366,2015,234,Radnor District,3
2448,2015,234,Radnor District,3
3569,2015,234,Radnor District,3
854,2015,234,Radnor District,3
1229,2015,234,Radnor District,3
3008,2015,234,Radnor District,4
1309,2015,234,Radnor District,4
4059,2015,234,Radnor District,4
1769,2015,234,Radnor District,2
203,2015,234,Radnor District,2
3321,2015,234,Radnor District,3
1753,2015,234,Radnor District,4
4814,2015,234,Radnor District,3
3360,2015,234,Radnor District,4
32,2015,234,Radnor District,4
5707,2015,234,Radnor District,3
3765,2015,234,Radnor District,4
5066,2015,234,Radnor District,2
7199,2015,234,Radnor District,4
3585,2015,234,Radnor District,3
3037,2015,234,Radnor District,3
4135,2015,987,Kentwood District,5
1168,2015,987,Kentwood District,3
2933,2015,234,Radnor District,3
4794,2015,234,Radnor District,4
153,2015,234,Radnor District,4
1712,2015,234,Radnor District,4
3764,2015,234,Radnor District,3
4222,2015,234,Radnor District,3
7009,2015,234,Radnor District,5
5896,2015,234,Radnor District,5
5626,2015,234,Radnor District,5
5679,2015,234,Radnor District,2
5803,2015,234,Radnor District,2
4543,2015,234,Radnor District,5
3129,2015,234,Radnor District,
7500,2015,234,Radnor District,4
7282,2015,234,Radnor District,4
5433,2015,234,Radnor District,4
4145,2015,234,Radnor District,4
1195,2015,234,Radnor District,3
7213,2015,234,Radnor District,3
6567,2015,234,Radnor District,3
5614,2015,234,Radnor District,4
1232,2015,234,Radnor District,3
966,2015,234,Radnor District,4
865,2015,234,Radnor District,4
1852,2015,234,Radnor District,3
332,2015,234,Radnor District,3
4374,2015,234,Radnor District,2
2695,2015,234,Radnor District,4
3296,2015,234,Radnor District,3
6457,2015,234,Radnor District,4
7494,2015,987,Kentwood District,4
5277,2015,234,Radnor District,3
2815,2015,234,Radnor District,5
2321,2015,234,Radnor District,3
2321,2015,234,Radnor District,2
5359,2015,234,Radnor District,4
645,2015,234,Radnor District,5
7405,2015,987,Kentwood District,4
4320,2015,234,Radnor District,4
894,2015,123,Westlake District,4
1790,2015,234,Radnor District,5
3567,2015,234,Radnor District,4
5434,2015,234,Radnor District,3
2465,2015,234,Radnor District,4
4980,2015,234,Radnor District,4
961,2015,234,Radnor District,3
120,2015,234,Radnor District,5
5037,2015,234,Radnor District,4
5964,2015,234,Radnor District,4
5742,2015,234,Radnor District,4
6595,2015,234,Radnor District,3
3077,2015,234,Radnor District,4
220,2015,234,Radnor District,4
4570,2015,234,Radnor District,3
4188,2015,234,Radnor District,3
4188,2015,234,Radnor District,2
5325,2015,234,Radnor District,3
6100,2015,234,Radnor District,2
3270,2015,234,Radnor District,4
209,2015,234,Radnor District,3
1440,2015,234,Radnor District,3
2794,2015,234,Radnor District,5
3573,2015,234,Radnor District,3
6242,2015,234,Radnor District,2
4242,2015,234,Radnor District,2
5038,2015,234,Radnor District,3
5038,2015,234,Radnor District,2
6114,2015,234,Radnor District,5
1140,2015,123,Westlake District,3
7027,2015,234,Radnor District,4
1912,2015,234,Radnor District,4
5632,2015,234,Radnor District,2
7263,2015,987,Kentwood District,5
7414,2015,234,Radnor District,4
5597,2015,234,Radnor District,4
6442,2015,234,Radnor District,4
3639,2015,234,Radnor District,3
5733,2015,123,Westlake District,3
4725,2015,234,Radnor District,4
2667,2015,234,Radnor District,4
4796,2015,234,Radnor District,4
2811,2015,234,Radnor District,4
1721,2015,234,Radnor District,4
1210,2015,234,Radnor District,2
6198,2015,234,Radnor District,4
2770,2015,234,Radnor District,5
1880,2015,234,Radnor District,4
7086,2015,234,Radnor District,4
6782,2015,234,Radnor District,4
433,2015,234,Radnor District,4
981,2015,234,Radnor District,
6788,2015,234,Radnor District,4
5279,2015,234,Radnor District,5
6884,2015,234,Radnor District,2
4028,2015,234,Radnor District,4
6511,2015,234,Radnor District,4
4275,2015,234,Radnor District,5
1713,2015,234,Radnor District,3
2162,2015,234,Radnor District,3
237,2015,234,Radnor District,5
1543,2015,234,Radnor District,5
2220,2015,987,Kentwood District,2
6714,2015,234,Radnor District,4
5970,2015,234,Radnor District,5
1593,2015,234,Radnor District,5
1614,2015,987,Kentwood District,4
2034,2015,234,Radnor District,3
2225,2015,234,Radnor District,4
3806,2015,234,Radnor District,4
2528,2015,234,Radnor District,3
4461,2015,234,Radnor District,4
1409,2015,234,Radnor District,5
1051,2015,123,Westlake District,4
1859,2015,987,Kentwood District,5
7288,2015,234,Radnor District,4
3273,2015,234,Radnor District,3
4051,2015,234,Radnor District,4
3233,2015,234,Radnor District,2
3886,2015,234,Radnor District,3
1976,2015,234,Radnor District,4
5080,2015,234,Radnor District,3
6501,2015,234,Radnor District,5
3308,2015,234,Radnor District,4
991,2015,234,Radnor District,4
1910,2015,234,Radnor District,4
7347,2015,234,Radnor District,3
2870,2015,234,Radnor District,4
4174,2015,234,Radnor District,3
6421,2015,123,Westlake District,5
3743,2015,234,Radnor District,3
2611,2015,234,Radnor District,4
6036,2015,234,Radnor District,3
5996,2015,234,Radnor District,3
5563,2015,234,Radnor District,4
4153,2015,234,Radnor District,5
6748,2015,234,Radnor District,5
7499,2015,234,Radnor District,5
3735,2015,234,Radnor District,4
6603,2015,234,Radnor District,5
3091,2015,234,Radnor District,4
4687,2015,234,Radnor District,5
6107,2015,234,Radnor District,2
5486,2015,123,Westlake District,5
6278,2015,234,Radnor District,4
7128,2015,234,Radnor District,3
4082,2015,234,Radnor District,3
6472,2015,234,Radnor District,3
5353,2015,234,Radnor District,5
2384,2015,234,Radnor District,3
6532,2015,234,Radnor District,4
6543,2015,234,Radnor District,4
384,2015,234,Radnor District,4
5814,2015,234,Radnor District,5
2387,2015,234,Radnor District,5
5027,2015,234,Radnor District,5
1569,2015,234,Radnor District,3
5925,2015,123,Westlake District,4
6068,2015,234,Radnor District,5
7028,2015,234,Radnor District,4
2635,2015,234,Radnor District,1
1070,2015,987,Kentwood District,4
3850,2015,234,Radnor District,5
2437,2015,234,Radnor District,2
4249,2015,234,Radnor District,5
6835,2015,234,Radnor District,4
1916,2015,234,Radnor District,5
5391,2015,234,Radnor District,
560,2015,234,Radnor District,5
7372,2015,234,Radnor District,2
1546,2015,234,Radnor District,3
788,2015,234,Radnor District,4
5283,2015,234,Radnor District,3
3614,2015,234,Radnor District,5
249,2015,234,Radnor District,3
3693,2015,234,Radnor District,3
7385,2015,234,Radnor District,4
4296,2015,234,Radnor District,3
1835,2015,234,Radnor District,5
3711,2015,234,Radnor District,5
7224,2015,987,Kentwood District,5
2191,2015,234,Radnor District,4
5761,2015,234,Radnor District,3
7266,2015,234,Radnor District,2
7430,2015,234,Radnor District,4
6015,2015,234,Radnor District,3
5397,2015,987,Kentwood District,4
6275,2015,234,Radnor District,1
3313,2015,234,Radnor District,3
1425,2015,234,Radnor District,3
5981,2015,234,Radnor District,4
1878,2015,234,Radnor District,3
6429,2015,234,Radnor District,4
3685,2015,234,Radnor District,4
2233,2015,987,Kentwood District,
6348,2015,123,Westlake District,3
7381,2015,234,Radnor District,4
392,2015,234,Radnor District,3
1561,2015,234,Radnor District,4
3859,2015,987,Kentwood District,5
4825,2015,234,Radnor District,4
5346,2015,234,Radnor District,3
4386,2015,234,Radnor District,2
3995,2015,234,Radnor District,4
3007,2015,234,Radnor District,3
1104,2015,987,Kentwood District,4
7314,2015,234,Radnor District,3
6,2015,234,Radnor District,3
2552,2015,234,Radnor District,4
7076,2015,234,Radnor District,4
6626,2015,234,Radnor District,4
5112,2015,234,Radnor District,4
3596,2015,234,Radnor District,4
6389,2015,234,Radnor District,3
161,2015,234,Radnor District,5
7033,2015,987,Kentwood District,3
6483,2015,234,Radnor District,3
6552,2015,234,Radnor District,5
4708,2015,234,Radnor District,3
3836,2015,234,Radnor District,4
1275,2015,234,Radnor District,3
1275,2015,234,Radnor District,2
1490,2015,234,Radnor District,4
4410,2015,234,Radnor District,3
6476,2015,234,Radnor District,1
2698,2015,234,Radnor District,4
6056,2015,234,Radnor District,3
5329,2015,234,Radnor District,4
5764,2015,234,Radnor District,3
5816,2015,234,Radnor District,4
316,2015,234,Radnor District,3
3775,2015,123,Westlake District,5
6393,2015,234,Radnor District,4
6545,2015,987,Kentwood District,3
928,2015,234,Radnor District,5
740,2015,234,Radnor District,4
3157,2015,234,Radnor District,5
6083,2015,234,Radnor District,3
5440,2015,234,Radnor District,4
1929,2015,987,Kentwood District,4
3345,2015,234,Radnor District,4
5905,2015,234,Radnor District,4
4799,2015,234,Radnor District,5
6062,2015,234,Radnor District,4
3271,2015,234,Radnor District,2
3915,2015,234,Radnor District,5
188,2015,987,Kentwood District,4
3372,2015,987,Kentwood District,3
7423,2015,234,Radnor District,3
4177,2015,234,Radnor District,4
2388,2015,234,Radnor District,3
374,2015,234,Radnor District,4
4873,2015,234,Radnor District,3
2045,2015,234,Radnor District,3
4141,2015,234,Radnor District,2
6268,2015,234,Radnor District,3
2374,2015,234,Radnor District,3
6698,2015,234,Radnor District,3
2627,2015,987,Kentwood District,5
7383,2015,234,Radnor District,
3002,2015,234,Radnor District,4
5793,2015,234,Radnor District,3
650,2015,234,Radnor District,4
6452,2015,234,Radnor District,4
7408,2015,234,Radnor District,3
993,2015,234,Radnor District,3
4818,2015,234,Radnor District,
7503,2015,234,Radnor District,4
5081,2015,234,Radnor District,3
3355,2015,234,Radnor District,5
2459,2015,234,Radnor District,3
1666,2015,234,Radnor District,3
5335,2015,234,Radnor District,3
3754,2015,123,Westlake District,5
1771,2015,234,Radnor District,4
846,2015,234,Radnor District,2
2422,2015,234,Radnor District,4
3759,2015,234,Radnor District,3
483,2015,234,Radnor District,2
4003,2015,234,Radnor District,4
252,2015,234,Radnor District,3
1293,2015,234,Radnor District,3
6039,2015,234,Radnor District,3
4300,2015,234,Radnor District,4
5164,2015,234,Radnor District,2
2842,2015,234,Radnor District,2
536,2015,234,Radnor District,4
5324,2015,234,Radnor District,4
1871,2015,234,Radnor District,3
786,2015,987,Kentwood District,3
3733,2015,234,Radnor District,5
2712,2015,987,Kentwood District,4
6631,2015,234,Radnor District,4
5046,2015,234,Radnor District,3
1629,2015,234,Radnor District,3
6069,2015,987,Kentwood District,2
1198,2015,234,Radnor District,5
4594,2015,234,Radnor District,3
5099,2015,234,Radnor District,4
1870,2015,234,Radnor District,5
4155,2015,234,Radnor District,5
4223,2015,234,Radnor District,4
1662,2015,987,Kentwood District,5
3469,2015,234,Radnor District,5
6020,2015,234,Radnor District,5
2108,2015,234,Radnor District,4
1167,2015,987,Kentwood District,4
1304,2015,234,Radnor District,5
1523,2015,234,Radnor District,5
3520,2015,234,Radnor District,4
1567,2015,234,Radnor District,1
4036,2015,987,Kentwood District,
4414,2015,234,Radnor District,2
2047,2015,987,Kentwood District,3
3426,2015,234,Radnor District,2
1013,2015,234,Radnor District,4
6206,2015,234,Radnor District,
1123,2015,234,Radnor District,2
3388,2015,987,Kentwood District,3
3317,2015,234,Radnor District,3
7274,2015,987,Kentwood District,4
7364,2015,234,Radnor District,4
761,2015,234,Radnor District,2
7367,2015,234,Radnor District,5
6470,2015,234,Radnor District,5
5055,2015,234,Radnor District,5
7152,2015,234,Radnor District,3
6210,2015,234,Radnor District,
7052,2015,234,Radnor District,3
7444,2015,234,Radnor District,1
4619,2015,234,Radnor District,4
3056,2015,234,Radnor District,3
79,2015,234,Radnor District,5
856,2015,234,Radnor District,3
1966,2015,234,Radnor District,3
6731,2015,234,Radnor District,3
1668,2015,234,Radnor District,
1146,2015,234,Radnor District,3
1157,2015,987,Kentwood District,3
278,2015,987,Kentwood District,4
6342,2015,987,Kentwood District,4
4337,2015,234,Radnor District,4
3763,2015,234,Radnor District,5
4537,2015,234,Radnor District,2
1408,2015,234,Radnor District,4
749,2015,234,Radnor District,2
6777,2015,987,Kentwood District,3
5150,2015,234,Radnor District,2
2894,2015,234,Radnor District,3
1620,2015,234,Radnor District,3
4647,2015,234,Radnor District,5
2676,2015,234,Radnor District,
897,2015,234,Radnor District,4
193,2015,234,Radnor District,4
6479,2015,123,Westlake District,5
5443,2015,234,Radnor District,3
5264,2015,234,Radnor District,3
6097,2015,234,Radnor District,4
7323,2015,234,Radnor District,1
4325,2015,234,Radnor District,3
1761,2015,234,Radnor District,4
360,2015,234,Radnor District,3
6025,2015,234,Radnor District,4
5787,2015,234,Radnor District,3
6798,2015,234,Radnor District,4
1017,2015,234,Radnor District,1
6261,2015,234,Radnor District,1
4065,2015,234,Radnor District,5
5825,2015,987,Kentwood District,4
4529,2015,987,Kentwood District,4
3968,2015,234,Radnor District,4
7474,2015,234,Radnor District,3
3926,2015,987,Kentwood District,5
5249,2015,234,Radnor District,4
5170,2015,234,Radnor District,3
4075,2015,234,Radnor District,3
4906,2015,987,Kentwood District,3
1979,2015,234,Radnor District,3
7247,2015,234,Radnor District,3
4886,2015,234,Radnor District,4
