id,year,districtno,districtname,female,reth
530,2015,987,Kentwood,1,White
6679,2015,234,Radnor,1,Black
4202,2015,234,Radnor,0,White
1063,2015,234,Radnor,1,White
5429,2015,234,Radnor,1,White
7051,2015,122,Westlake,1,White
7354,2015,234,Radnor,0,White
1105,2015,234,Radnor,1,White
3251,2015,234,Radnor,1,White
7109,2015,234,Radnor,1,White
571,2015,234,Radnor,1,White
6415,2015,234,Radnor,1,White
6130,2015,234,Radnor,1,White
2752,2015,234,Radnor,0,White
3181,2015,234,Radnor,1,White
5686,2015,234,Radnor,1,White
5036,2015,234,Radnor,1,Black
5695,2015,234,Radnor,1,White
6628,2015,234,Radnor,0,White
3904,2015,987,Kentwood,1,White
2905,2015,234,Radnor,1,White
1596,2015,234,Radnor,1,White
6670,2015,234,Radnor,1,Hispanic
3952,2015,234,Radnor,1,White
7479,2015,234,Radnor,1,White
6138,2015,122,Westlake,1,White
2400,2015,234,Radnor,0,Other
3248,2015,122,Westlake,1,White
3465,2015,234,Radnor,1,White
5041,2015,234,Radnor,1,White
3564,2015,234,Radnor,1,White
1175,2015,987,Kentwood,1,Black
3333,2015,234,Radnor,1,White
4293,2015,234,Radnor,1,White
1642,2015,234,Radnor,1,White
7201,2015,234,Radnor,1,White
6183,2015,234,Radnor,0,White
5820,2015,234,Radnor,0,White
6484,2015,234,Radnor,1,White
1883,2015,122,Westlake,0,White
3140,2015,234,Radnor,1,Other
1100,2015,122,Westlake,1,White
1414,2015,987,Kentwood,1,White
4644,2015,987,Kentwood,0,Hispanic
593,2015,987,Kentwood,1,White
1028,2015,234,Radnor,1,White
1719,2015,234,Radnor,1,Hispanic
2446,2015,234,Radnor,1,White
6085,2015,234,Radnor,0,White
36,2015,234,Radnor,1,White
6007,2015,234,Radnor,1,White
6255,2015,234,Radnor,1,White
4665,2015,234,Radnor,1,Black
3719,2015,234,Radnor,1,White
6856,2015,234,Radnor,1,White
1366,2015,234,Radnor,1,White
631,2015,122,Westlake,1,White
7164,2015,234,Radnor,1,White
5571,2015,234,Radnor,1,White
7352,2015,234,Radnor,1,White
85,2015,234,Radnor,0,White
6920,2015,234,Radnor,1,White
6392,2015,987,Kentwood,1,White
5370,2015,234,Radnor,0,White
3072,2015,234,Radnor,1,Black
3758,2015,234,Radnor,1,White
2492,2015,987,Kentwood,1,White
5185,2015,234,Radnor,1,White
1176,2015,122,Westlake,1,White
4601,2015,234,Radnor,0,White
6590,2015,234,Radnor,1,Black
5956,2015,987,Kentwood,1,White
2205,2015,234,Radnor,1,White
1484,2015,987,Kentwood,0,White
6323,2015,234,Radnor,0,Other
2169,2015,234,Radnor,1,White
1510,2015,234,Radnor,1,White
3548,2015,234,Radnor,1,White
5973,2015,234,Radnor,0,White
3209,2015,234,Radnor,0,White
2122,2015,234,Radnor,1,White
4755,2015,234,Radnor,1,Black
3117,2015,234,Radnor,1,White
3122,2015,987,Kentwood,1,White
6791,2015,234,Radnor,1,White
6518,2015,234,Radnor,1,Hispanic
6463,2015,234,Radnor,1,White
611,2015,234,Radnor,0,White
1748,2015,234,Radnor,1,White
2510,2015,234,Radnor,1,Black
229,2015,234,Radnor,1,
4189,2015,234,Radnor,0,White
408,2015,234,Radnor,1,White
6733,2015,234,Radnor,1,White
2550,2015,234,Radnor,1,White
2680,2015,234,Radnor,1,White
2763,2015,234,Radnor,1,White
5295,2015,234,Radnor,1,White
3805,2015,234,Radnor,1,White
3611,2015,234,Radnor,0,White
2890,2015,234,Radnor,1,White
513,2015,234,Radnor,1,White
2883,2015,234,Radnor,0,White
5983,2015,234,Radnor,1,Hispanic
6703,2015,234,Radnor,1,White
2628,2015,234,Radnor,1,White
2628,2015,234,Radnor,1,White
1463,2015,234,Radnor,1,White
1860,2015,234,Radnor,1,White
663,2015,234,Radnor,0,White
5317,2015,234,Radnor,1,White
1726,2015,234,Radnor,1,White
6245,2015,234,Radnor,1,Black
6245,2015,234,Radnor,1,Black
2445,2015,234,Radnor,1,White
7331,2015,234,Radnor,0,White
3179,2015,234,Radnor,1,White
5101,2015,234,Radnor,1,White
821,2015,234,Radnor,1,White
1351,2015,234,Radnor,1,White
6088,2015,122,Westlake,0,White
3774,2015,987,Kentwood,1,White
916,2015,234,Radnor,0,White
2882,2015,234,Radnor,1,White
732,2015,234,Radnor,1,White
3770,2015,234,Radnor,1,White
1150,2015,234,Radnor,1,White
246,2015,234,Radnor,1,White
6232,2015,122,Westlake,1,White
6053,2015,234,Radnor,1,White
3948,2015,987,Kentwood,1,White
3502,2015,234,Radnor,1,White
1585,2015,234,Radnor,1,White
3925,2015,234,Radnor,1,White
6260,2015,234,Radnor,1,White
4078,2015,234,Radnor,1,White
6566,2015,234,Radnor,1,White
4062,2015,234,Radnor,1,White
5772,2015,234,Radnor,1,White
5772,2015,234,Radnor,1,White
4436,2015,234,Radnor,1,White
1680,2015,234,Radnor,1,White
7340,2015,234,Radnor,0,Hispanic
1368,2015,234,Radnor,0,White
3724,2015,234,Radnor,1,Black
2128,2015,234,Radnor,1,White
1279,2015,234,Radnor,1,White
6695,2015,234,Radnor,0,White
3484,2015,234,Radnor,0,White
6350,2015,234,Radnor,0,White
3151,2015,122,Westlake,0,White
971,2015,987,Kentwood,1,White
971,2015,987,Kentwood,1,White
2605,2015,234,Radnor,1,White
2130,2015,234,Radnor,1,Black
2523,2015,234,Radnor,1,White
2902,2015,234,Radnor,1,White
3509,2015,234,Radnor,1,White
5680,2015,987,Kentwood,1,White
4069,2015,234,Radnor,0,White
1449,2015,987,Kentwood,1,White
5720,2015,234,Radnor,1,White
847,2015,234,Radnor,1,White
6652,2015,234,Radnor,1,White
4490,2015,234,Radnor,1,White
5865,2015,234,Radnor,1,White
3721,2015,234,Radnor,1,White
5078,2015,234,Radnor,1,White
6244,2015,234,Radnor,1,Hispanic
6244,2015,234,Radnor,1,Hispanic
1312,2015,234,Radnor,1,White
3937,2015,234,Radnor,1,White
4789,2015,234,Radnor,1,Black
953,2015,234,Radnor,1,White
2625,2015,234,Radnor,1,White
1679,2015,234,Radnor,0,White
2629,2015,234,Radnor,1,White
2414,2015,234,Radnor,1,White
3551,2015,234,Radnor,1,Black
5942,2015,234,Radnor,0,White
4447,2015,234,Radnor,1,White
3217,2015,234,Radnor,0,White
5753,2015,234,Radnor,1,White
3645,2015,234,Radnor,1,White
4638,2015,234,Radnor,1,White
7211,2015,234,Radnor,1,White
6005,2015,122,Westlake,1,White
1511,2015,234,Radnor,1,White
3633,2015,234,Radnor,1,Hispanic
6661,2015,234,Radnor,1,Hispanic
6462,2015,234,Radnor,1,White
3152,2015,234,Radnor,1,White
2142,2015,234,Radnor,1,White
3532,2015,234,Radnor,0,Black
6820,2015,234,Radnor,0,White
5559,2015,234,Radnor,1,White
3133,2015,234,Radnor,1,White
5017,2015,234,Radnor,1,White
2633,2015,234,Radnor,1,Hispanic
4761,2015,234,Radnor,1,White
5471,2015,234,Radnor,1,White
154,2015,987,Kentwood,1,White
1201,2015,234,Radnor,1,White
1707,2015,234,Radnor,0,White
4246,2015,234,Radnor,1,White
3458,2015,234,Radnor,1,White
5382,2015,234,Radnor,1,White
2334,2015,234,Radnor,0,White
3753,2015,234,Radnor,1,White
4322,2015,234,Radnor,1,White
366,2015,234,Radnor,0,White
2448,2015,234,Radnor,1,White
3569,2015,234,Radnor,1,White
854,2015,234,Radnor,1,White
1229,2015,234,Radnor,1,White
3008,2015,234,Radnor,0,White
1309,2015,234,Radnor,1,White
4059,2015,234,Radnor,1,White
1769,2015,234,Radnor,1,White
203,2015,234,Radnor,0,White
3321,2015,234,Radnor,0,White
1753,2015,234,Radnor,0,White
1753,2015,234,Radnor,0,White
4814,2015,234,Radnor,1,White
5707,2015,234,Radnor,1,White
3765,2015,234,Radnor,1,White
5066,2015,234,Radnor,1,White
5739,2015,234,Radnor,1,White
7199,2015,234,Radnor,1,Black
3585,2015,234,Radnor,1,White
3037,2015,234,Radnor,0,White
4135,2015,987,Kentwood,1,White
1168,2015,987,Kentwood,1,White
2933,2015,234,Radnor,1,White
4794,2015,234,Radnor,1,White
153,2015,234,Radnor,1,White
1712,2015,234,Radnor,1,White
3764,2015,234,Radnor,1,White
3764,2015,234,Radnor,1,White
4222,2015,234,Radnor,1,Black
342,2015,234,Radnor,1,White
7009,2015,234,Radnor,0,White
5896,2015,234,Radnor,1,White
5626,2015,234,Radnor,1,White
6563,2015,234,Radnor,1,White
5679,2015,234,Radnor,0,White
5803,2015,234,Radnor,1,White
4543,2015,234,Radnor,0,White
7500,2015,234,Radnor,1,White
7282,2015,234,Radnor,1,White
5433,2015,234,Radnor,1,White
4145,2015,234,Radnor,1,White
1195,2015,234,Radnor,1,White
7213,2015,234,Radnor,1,White
5614,2015,234,Radnor,1,White
966,2015,234,Radnor,1,White
1852,2015,234,Radnor,1,White
4374,2015,234,Radnor,1,White
2695,2015,234,Radnor,1,White
3296,2015,234,Radnor,1,White
6457,2015,234,Radnor,1,White
7494,2015,987,Kentwood,1,White
7253,2015,234,Radnor,1,White
5277,2015,234,Radnor,1,White
2815,2015,234,Radnor,1,White
2321,2015,234,Radnor,1,White
5359,2015,234,Radnor,1,White
645,2015,234,Radnor,1,White
7405,2015,987,Kentwood,1,Black
7405,2015,987,Kentwood,1,Black
4320,2015,234,Radnor,1,White
894,2015,122,Westlake,1,White
1790,2015,234,Radnor,1,White
3567,2015,234,Radnor,1,White
5434,2015,234,Radnor,0,White
2465,2015,234,Radnor,1,White
4980,2015,234,Radnor,1,White
961,2015,234,Radnor,1,Hispanic
120,2015,234,Radnor,1,White
5037,2015,234,Radnor,0,White
5964,2015,234,Radnor,1,White
5742,2015,234,Radnor,1,White
6595,2015,234,Radnor,0,White
3077,2015,234,Radnor,1,White
220,2015,234,Radnor,0,White
4570,2015,234,Radnor,1,Black
4188,2015,234,Radnor,1,White
5325,2015,234,Radnor,0,White
6100,2015,234,Radnor,1,White
3270,2015,234,Radnor,1,White
209,2015,234,Radnor,0,White
4850,2015,234,Radnor,1,White
4850,2015,234,Radnor,1,White
2794,2015,234,Radnor,1,White
3573,2015,234,Radnor,1,White
6242,2015,234,Radnor,1,White
4242,2015,234,Radnor,0,White
5038,2015,234,Radnor,0,White
6114,2015,234,Radnor,1,White
1140,2015,122,Westlake,1,White
7027,2015,234,Radnor,1,Black
1912,2015,234,Radnor,0,White
5632,2015,234,Radnor,1,White
7263,2015,987,Kentwood,1,White
7414,2015,234,Radnor,1,White
5597,2015,234,Radnor,1,White
6442,2015,234,Radnor,1,White
5733,2015,122,Westlake,1,White
4725,2015,234,Radnor,0,Black
2667,2015,234,Radnor,1,White
4796,2015,234,Radnor,0,White
1210,2015,234,Radnor,0,White
6198,2015,234,Radnor,1,Hispanic
2770,2015,234,Radnor,1,White
1880,2015,234,Radnor,1,White
6782,2015,234,Radnor,1,White
433,2015,234,Radnor,1,White
981,2015,234,Radnor,1,White
6788,2015,234,Radnor,1,White
6884,2015,234,Radnor,1,White
4028,2015,234,Radnor,1,Hispanic
6511,2015,234,Radnor,1,White
4275,2015,234,Radnor,1,Black
1713,2015,234,Radnor,1,
2162,2015,234,Radnor,0,White
237,2015,234,Radnor,1,White
1543,2015,234,Radnor,1,White
2220,2015,987,Kentwood,1,White
5583,2015,234,Radnor,1,White
6714,2015,234,Radnor,1,Hispanic
5970,2015,234,Radnor,1,White
1593,2015,234,Radnor,1,White
1614,2015,987,Kentwood,0,White
3205,2015,122,Westlake,1,White
2034,2015,234,Radnor,0,White
3806,2015,234,Radnor,1,White
2528,2015,234,Radnor,1,White
4461,2015,234,Radnor,1,White
1409,2015,234,Radnor,1,White
1051,2015,122,Westlake,0,White
1859,2015,987,Kentwood,1,White
7288,2015,234,Radnor,1,White
3273,2015,234,Radnor,1,White
5357,2015,234,Radnor,1,Black
4051,2015,234,Radnor,1,White
3886,2015,234,Radnor,1,White
1976,2015,234,Radnor,0,White
5080,2015,234,Radnor,1,White
6501,2015,234,Radnor,0,White
3308,2015,234,Radnor,1,White
991,2015,234,Radnor,1,White
2283,2015,234,Radnor,1,White
1910,2015,234,Radnor,1,Black
7347,2015,234,Radnor,1,White
3496,2015,234,Radnor,1,White
4174,2015,234,Radnor,0,White
6421,2015,122,Westlake,1,White
3743,2015,234,Radnor,1,White
2611,2015,234,Radnor,1,White
2611,2015,234,Radnor,1,White
6036,2015,234,Radnor,1,White
5996,2015,234,Radnor,1,Black
5563,2015,234,Radnor,1,White
4153,2015,234,Radnor,0,White
6748,2015,234,Radnor,1,White
7499,2015,234,Radnor,1,White
3735,2015,234,Radnor,1,White
3735,2015,234,Radnor,1,White
6603,2015,234,Radnor,1,White
3091,2015,234,Radnor,1,White
4687,2015,234,Radnor,0,White
5169,2015,122,Westlake,1,Black
6107,2015,234,Radnor,1,White
5486,2015,122,Westlake,1,White
6278,2015,234,Radnor,0,White
7128,2015,234,Radnor,0,White
4082,2015,234,Radnor,1,Black
6472,2015,234,Radnor,1,White
5353,2015,234,Radnor,0,White
2384,2015,234,Radnor,1,White
6532,2015,234,Radnor,0,White
6543,2015,234,Radnor,1,White
384,2015,234,Radnor,1,White
5814,2015,234,Radnor,1,White
2387,2015,234,Radnor,1,White
5027,2015,234,Radnor,0,White
1569,2015,234,Radnor,1,White
5925,2015,122,Westlake,1,White
6068,2015,234,Radnor,0,White
2635,2015,234,Radnor,1,White
1070,2015,987,Kentwood,1,White
3850,2015,234,Radnor,1,White
2437,2015,234,Radnor,0,White
4249,2015,234,Radnor,1,White
6835,2015,234,Radnor,0,White
1916,2015,234,Radnor,0,White
5391,2015,234,Radnor,1,Black
560,2015,234,Radnor,0,White
7372,2015,234,Radnor,1,White
1546,2015,234,Radnor,0,White
788,2015,234,Radnor,1,White
5283,2015,234,Radnor,0,White
3614,2015,234,Radnor,0,White
249,2015,234,Radnor,1,White
3693,2015,234,Radnor,1,White
7385,2015,234,Radnor,1,Black
4296,2015,234,Radnor,0,White
1835,2015,234,Radnor,1,White
3711,2015,234,Radnor,1,White
7224,2015,987,Kentwood,0,White
2191,2015,234,Radnor,1,White
5761,2015,234,Radnor,0,White
7266,2015,234,Radnor,0,White
7430,2015,234,Radnor,1,White
6015,2015,234,Radnor,1,White
5397,2015,987,Kentwood,1,White
6275,2015,234,Radnor,1,White
3313,2015,234,Radnor,1,White
1425,2015,234,Radnor,0,White
5981,2015,234,Radnor,1,White
1878,2015,234,Radnor,1,White
6429,2015,234,Radnor,1,White
3685,2015,234,Radnor,1,Other
2233,2015,987,Kentwood,1,White
6348,2015,122,Westlake,1,White
392,2015,234,Radnor,1,White
1561,2015,234,Radnor,1,White
3859,2015,987,Kentwood,0,White
4825,2015,234,Radnor,1,White
5346,2015,234,Radnor,1,White
4386,2015,234,Radnor,1,White
3995,2015,234,Radnor,1,White
3007,2015,234,Radnor,1,White
1104,2015,987,Kentwood,1,Hispanic
7314,2015,234,Radnor,1,White
6,2015,234,Radnor,1,White
2552,2015,234,Radnor,1,White
7076,2015,234,Radnor,0,White
6626,2015,234,Radnor,1,White
6626,2015,234,Radnor,1,White
5112,2015,234,Radnor,0,White
3596,2015,234,Radnor,1,White
161,2015,234,Radnor,1,White
7033,2015,987,Kentwood,1,White
5220,2015,234,Radnor,0,Black
6483,2015,234,Radnor,1,White
289,2015,234,Radnor,1,White
6552,2015,234,Radnor,1,White
4708,2015,234,Radnor,1,White
3836,2015,234,Radnor,1,White
1275,2015,234,Radnor,0,White
1490,2015,234,Radnor,0,White
4410,2015,234,Radnor,0,Black
3999,2015,234,Radnor,0,White
2698,2015,234,Radnor,1,White
6056,2015,234,Radnor,1,White
5329,2015,234,Radnor,1,White
5764,2015,234,Radnor,1,White
5816,2015,234,Radnor,0,White
3775,2015,122,Westlake,1,White
6393,2015,234,Radnor,1,Hispanic
6545,2015,987,Kentwood,1,White
928,2015,234,Radnor,1,White
3157,2015,234,Radnor,1,White
6083,2015,234,Radnor,0,White
5440,2015,234,Radnor,1,White
1929,2015,987,Kentwood,1,Black
3345,2015,234,Radnor,1,White
5905,2015,234,Radnor,1,White
4799,2015,234,Radnor,1,White
6062,2015,234,Radnor,1,White
3271,2015,234,Radnor,1,White
3915,2015,234,Radnor,1,White
3372,2015,987,Kentwood,1,White
19,2015,234,Radnor,0,White
4873,2015,234,Radnor,1,White
2045,2015,234,Radnor,1,White
4141,2015,234,Radnor,1,White
6268,2015,234,Radnor,1,White
2374,2015,234,Radnor,1,White
6698,2015,234,Radnor,1,White
2627,2015,987,Kentwood,1,White
7383,2015,234,Radnor,1,White
3002,2015,234,Radnor,1,White
5793,2015,234,Radnor,1,White
650,2015,234,Radnor,0,White
1866,2015,234,Radnor,1,White
7408,2015,234,Radnor,1,White
4818,2015,234,Radnor,1,White
7503,2015,234,Radnor,1,White
5081,2015,234,Radnor,0,White
3355,2015,234,Radnor,1,White
2459,2015,234,Radnor,1,White
1666,2015,234,Radnor,0,White
5335,2015,234,Radnor,1,White
3754,2015,122,Westlake,1,Black
1771,2015,234,Radnor,1,Other
846,2015,234,Radnor,1,White
2422,2015,234,Radnor,1,White
3759,2015,234,Radnor,1,White
483,2015,234,Radnor,1,White
4003,2015,234,Radnor,1,Black
252,2015,234,Radnor,0,White
6039,2015,234,Radnor,1,White
4300,2015,234,Radnor,1,White
5164,2015,234,Radnor,1,White
536,2015,234,Radnor,1,White
5324,2015,234,Radnor,1,White
1871,2015,234,Radnor,1,White
786,2015,987,Kentwood,1,White
3733,2015,234,Radnor,0,Hispanic
2712,2015,987,Kentwood,1,White
6631,2015,234,Radnor,1,White
5046,2015,234,Radnor,0,White
1629,2015,234,Radnor,0,White
1629,2015,234,Radnor,0,White
6069,2015,987,Kentwood,1,White
1198,2015,234,Radnor,1,White
4594,2015,234,Radnor,1,White
5099,2015,234,Radnor,0,White
1870,2015,234,Radnor,1,White
4155,2015,234,Radnor,1,Hispanic
1166,2015,234,Radnor,0,White
4223,2015,234,Radnor,1,White
1662,2015,987,Kentwood,1,White
3469,2015,234,Radnor,1,White
6020,2015,234,Radnor,1,Hispanic
2108,2015,234,Radnor,0,White
1167,2015,987,Kentwood,0,White
1304,2015,234,Radnor,1,White
1523,2015,234,Radnor,1,White
3520,2015,234,Radnor,0,White
2185,2015,234,Radnor,1,White
1567,2015,234,Radnor,1,White
4036,2015,987,Kentwood,0,White
4414,2015,234,Radnor,1,White
2047,2015,987,Kentwood,1,White
3426,2015,234,Radnor,1,Black
1013,2015,234,Radnor,1,White
6206,2015,234,Radnor,1,White
1123,2015,234,Radnor,1,White
3317,2015,234,Radnor,1,White
7274,2015,987,Kentwood,0,White
7364,2015,234,Radnor,1,White
761,2015,234,Radnor,1,White
7367,2015,234,Radnor,1,White
6470,2015,234,Radnor,1,White
5055,2015,234,Radnor,1,Hispanic
7152,2015,234,Radnor,1,White
7052,2015,234,Radnor,1,White
7444,2015,234,Radnor,1,White
4619,2015,234,Radnor,0,White
79,2015,234,Radnor,1,White
856,2015,234,Radnor,0,Black
1966,2015,234,Radnor,0,White
6731,2015,234,Radnor,1,Black
1668,2015,234,Radnor,1,White
3329,2015,234,Radnor,1,White
1146,2015,234,Radnor,1,White
1157,2015,987,Kentwood,1,White
278,2015,987,Kentwood,1,White
6342,2015,987,Kentwood,1,White
6342,2015,987,Kentwood,1,White
