id,year,districtno,districtname,eval
4089,2014,000987,Kentwood,2
6387,2014,000234,Radnor,2
263,2014,000234,Radnor,2
7334,2014,000234,Radnor,4
6426,2014,000234,Radnor,3
4754,2014,000234,Radnor,3
2356,2014,000234,Radnor,4
6715,2014,000234,Radnor,3
4408,2014,000234,Radnor,3
4317,2014,000234,Radnor,4
7136,2014,000234,Radnor,3
2141,2014,000234,Radnor,5
3745,2014,000987,Kentwood,4
7463,2014,000987,Kentwood,2
313,2014,000987,Kentwood,3
4623,2014,000234,Radnor,3
1703,2014,000234,Radnor,3
2702,2014,000234,Radnor,4
3883,2014,000234,Radnor,1
2139,2014,000234,Radnor,2
3629,2014,000987,Kentwood,1
3364,2014,000234,Radnor,4
3356,2014,000234,Radnor,3
6358,2014,000234,Radnor,
1602,2014,000234,Radnor,5
6189,2014,000234,Radnor,3
1526,2014,000234,Radnor,3
6443,2014,000234,Radnor,4
4512,2014,000234,Radnor,4
3154,2014,000234,Radnor,3
6665,2014,000234,Radnor,4
3525,2014,000234,Radnor,4
4404,2014,000234,Radnor,3
2291,2014,000234,Radnor,4
4079,2014,000234,Radnor,4
3491,2014,000234,Radnor,5
2478,2014,000234,Radnor,5
2079,2014,000234,Radnor,3
272,2014,000234,Radnor,4
2209,2014,000234,Radnor,2
7259,2014,000234,Radnor,2
1381,2014,000234,Radnor,5
2778,2014,000234,Radnor,3
2241,2014,000234,Radnor,2
1065,2014,000234,Radnor,2
726,2014,000234,Radnor,4
6087,2014,000234,Radnor,3
5790,2014,000987,Kentwood,4
4938,2014,000234,Radnor,4
5310,2014,000234,Radnor,3
4948,2014,000234,Radnor,2
3047,2014,000234,Radnor,3
394,2014,000234,Radnor,3
6786,2014,000234,Radnor,4
5218,2014,000234,Radnor,4
4653,2014,000234,Radnor,4
3396,2014,000234,Radnor,3
3107,2014,000234,Radnor,2
7346,2014,000234,Radnor,1
1974,2014,000234,Radnor,3
1137,2014,000234,Radnor,2
2981,2014,000234,Radnor,2
5737,2014,000987,Kentwood,3
4110,2014,000234,Radnor,5
6658,2014,000987,Kentwood,4
4200,2014,000987,Kentwood,4
4599,2014,000987,Kentwood,2
2668,2014,000234,Radnor,3
7234,2014,000234,Radnor,4
6969,2014,000234,Radnor,4
4710,2014,000234,Radnor,4
5937,2014,000234,Radnor,3
768,2014,000234,Radnor,4
2678,2014,000234,Radnor,3
6651,2014,000234,Radnor,4
4243,2014,000234,Radnor,3
1021,2014,000234,Radnor,4
187,2014,000234,Radnor,3
2213,2014,000234,Radnor,3
1202,2014,000234,Radnor,4
3539,2014,000234,Radnor,4
4484,2014,000234,Radnor,3
543,2014,000234,Radnor,4
857,2014,000234,Radnor,1
3751,2014,000234,Radnor,3
1086,2014,000234,Radnor,3
976,2014,000234,Radnor,4
5943,2014,000234,Radnor,4
4804,2014,000234,Radnor,3
4716,2014,000234,Radnor,4
2375,2014,000234,Radnor,2
6933,2014,000234,Radnor,1
3877,2014,000234,Radnor,2
6333,2014,000234,Radnor,3
2603,2014,000234,Radnor,2
5426,2014,000122,Westlake,2
6711,2014,000234,Radnor,3
4524,2014,000234,Radnor,3
5652,2014,000234,Radnor,2
2716,2014,000234,Radnor,3
3334,2014,000234,Radnor,4
1727,2014,000234,Radnor,5
4712,2014,000987,Kentwood,4
6498,2014,000234,Radnor,2
4115,2014,000234,Radnor,4
2246,2014,000234,Radnor,4
1399,2014,000234,Radnor,5
5505,2014,000234,Radnor,4
3900,2014,000234,Radnor,3
7403,2014,000234,Radnor,2
7105,2014,000234,Radnor,4
6341,2014,000234,Radnor,2
4095,2014,000234,Radnor,3
5145,2014,000234,Radnor,4
118,2014,000234,Radnor,2
1502,2014,000234,Radnor,3
7221,2014,000234,Radnor,4
2476,2014,000234,Radnor,4
3556,2014,000234,Radnor,4
3734,2014,000234,Radnor,5
4417,2014,000234,Radnor,3
2843,2014,000987,Kentwood,1
6810,2014,000987,Kentwood,2
6370,2014,000234,Radnor,5
4816,2014,000234,Radnor,4
1581,2014,000234,Radnor,3
258,2014,000987,Kentwood,2
2323,2014,000987,Kentwood,3
2607,2014,000987,Kentwood,3
6586,2014,000234,Radnor,3
3279,2014,000234,Radnor,4
5860,2014,000234,Radnor,4
3074,2014,000987,Kentwood,5
4950,2014,000234,Radnor,5
6568,2014,000987,Kentwood,5
6388,2014,000234,Radnor,3
3584,2014,000234,Radnor,3
5539,2014,000234,Radnor,3
943,2014,000234,Radnor,5
7040,2014,000234,Radnor,3
1390,2014,000234,Radnor,4
2837,2014,000234,Radnor,4
6006,2014,000234,Radnor,4
4485,2014,000234,Radnor,4
3615,2014,000234,Radnor,4
6806,2014,000234,Radnor,5
2412,2014,000234,Radnor,3
4377,2014,000234,Radnor,4
2530,2014,000234,Radnor,4
2845,2014,000234,Radnor,3
4137,2014,000234,Radnor,5
5574,2014,000234,Radnor,3
5552,2014,000234,Radnor,3
2253,2014,000987,Kentwood,4
4347,2014,000234,Radnor,3
3899,2014,000234,Radnor,3
698,2014,000234,Radnor,2
4471,2014,000234,Radnor,4
2699,2014,000234,Radnor,4
2731,2014,000987,Kentwood,5
4961,2014,000234,Radnor,4
1241,2014,000234,Radnor,3
2586,2014,000234,Radnor,4
1522,2014,000234,Radnor,
5873,2014,000234,Radnor,2
706,2014,000234,Radnor,3
6077,2014,000234,Radnor,4
5184,2014,000234,Radnor,4
6627,2014,000234,Radnor,4
4606,2014,000234,Radnor,5
4409,2014,000987,Kentwood,5
3449,2014,000234,Radnor,5
5784,2014,000234,Radnor,2
569,2014,000234,Radnor,3
1624,2014,000987,Kentwood,4
6951,2014,000987,Kentwood,3
1179,2014,000234,Radnor,1
574,2014,000234,Radnor,3
356,2014,000234,Radnor,4
791,2014,000234,Radnor,5
323,2014,000234,Radnor,2
646,2014,000234,Radnor,4
7301,2014,000234,Radnor,3
5689,2014,000234,Radnor,4
3951,2014,000234,Radnor,5
2874,2014,000987,Kentwood,2
329,2014,000234,Radnor,4
530,2014,000987,Kentwood,4
530,2014,000987,Kentwood,3
6679,2014,000234,Radnor,2
4202,2014,000234,Radnor,4
5247,2014,000234,Radnor,3
1063,2014,000234,Radnor,4
5429,2014,000234,Radnor,3
3094,2014,000234,Radnor,4
7051,2014,000122,Westlake,4
7354,2014,000234,Radnor,3
4498,2014,000234,Radnor,3
7043,2014,000234,Radnor,3
1105,2014,000234,Radnor,3
3251,2014,000234,Radnor,2
1801,2014,000234,Radnor,5
7109,2014,000234,Radnor,1
571,2014,000234,Radnor,3
6137,2014,000234,Radnor,4
76,2014,000234,Radnor,1
3808,2014,000234,Radnor,3
6415,2014,000234,Radnor,2
6130,2014,000234,Radnor,3
2752,2014,000234,Radnor,4
3181,2014,000234,Radnor,3
5686,2014,000234,Radnor,5
5036,2014,000234,Radnor,4
5695,2014,000234,Radnor,3
6628,2014,000234,Radnor,4
3904,2014,000987,Kentwood,4
2905,2014,000234,Radnor,2
1596,2014,000234,Radnor,4
282,2014,000234,Radnor,4
6670,2014,000234,Radnor,4
3952,2014,000234,Radnor,3
3598,2014,000234,Radnor,4
5703,2014,000234,Radnor,5
4603,2014,000234,Radnor,5
7479,2014,000234,Radnor,1
6138,2014,000122,Westlake,3
2400,2014,000234,Radnor,5
4892,2014,000234,Radnor,3
3465,2014,000234,Radnor,3
5041,2014,000234,Radnor,5
5154,2014,000234,Radnor,4
3564,2014,000234,Radnor,4
1175,2014,000987,Kentwood,5
2362,2014,000987,Kentwood,2
3333,2014,000234,Radnor,4
4293,2014,000234,Radnor,4
2755,2014,000234,Radnor,3
1949,2014,000234,Radnor,3
1642,2014,000234,Radnor,4
7201,2014,000234,Radnor,4
6183,2014,000234,Radnor,4
5820,2014,000234,Radnor,4
4700,2014,000234,Radnor,3
6484,2014,000234,Radnor,4
1883,2014,000122,Westlake,5
3140,2014,000234,Radnor,4
1100,2014,000122,Westlake,4
1414,2014,000987,Kentwood,5
4644,2014,000987,Kentwood,3
593,2014,000987,Kentwood,4
1028,2014,000234,Radnor,3
1719,2014,000234,Radnor,5
2446,2014,000234,Radnor,2
6085,2014,000234,Radnor,4
2474,2014,000234,Radnor,5
36,2014,000234,Radnor,3
6007,2014,000234,Radnor,3
3276,2014,000234,Radnor,3
6255,2014,000234,Radnor,3
4665,2014,000234,Radnor,4
3719,2014,000234,Radnor,4
3826,2014,000234,Radnor,5
6856,2014,000234,Radnor,3
7304,2014,000234,Radnor,2
1366,2014,000234,Radnor,4
631,2014,000122,Westlake,2
7164,2014,000234,Radnor,3
5571,2014,000234,Radnor,2
7352,2014,000234,Radnor,4
85,2014,000234,Radnor,4
6920,2014,000234,Radnor,4
6392,2014,000987,Kentwood,4
2703,2014,000234,Radnor,4
840,2014,000234,Radnor,4
5370,2014,000234,Radnor,4
1512,2014,000987,Kentwood,3
1953,2014,000234,Radnor,3
3072,2014,000234,Radnor,2
3758,2014,000234,Radnor,2
2492,2014,000987,Kentwood,4
5185,2014,000234,Radnor,2
1176,2014,000122,Westlake,4
4601,2014,000234,Radnor,4
6590,2014,000234,Radnor,4
5956,2014,000987,Kentwood,5
2205,2014,000234,Radnor,3
1484,2014,000987,Kentwood,2
5829,2014,000234,Radnor,1
3705,2014,000234,Radnor,4
6323,2014,000234,Radnor,3
6323,2014,000234,Radnor,2
2169,2014,000234,Radnor,4
1510,2014,000234,Radnor,3
3548,2014,000234,Radnor,1
3985,2014,000987,Kentwood,3
1377,2014,000234,Radnor,3
3052,2014,000234,Radnor,3
5973,2014,000234,Radnor,4
3209,2014,000234,Radnor,4
2122,2014,000234,Radnor,2
4755,2014,000234,Radnor,3
3117,2014,000234,Radnor,3
3122,2014,000987,Kentwood,3
6791,2014,000234,Radnor,5
6518,2014,000234,Radnor,4
6463,2014,000234,Radnor,5
611,2014,000234,Radnor,4
4338,2014,000234,Radnor,2
2510,2014,000234,Radnor,3
229,2014,000234,Radnor,4
7104,2014,000234,Radnor,3
4189,2014,000234,Radnor,1
408,2014,000234,Radnor,3
6733,2014,000234,Radnor,4
2550,2014,000234,Radnor,4
6013,2014,000234,Radnor,4
2680,2014,000234,Radnor,3
2763,2014,000234,Radnor,1
5295,2014,000234,Radnor,3
3805,2014,000234,Radnor,4
3611,2014,000234,Radnor,3
973,2014,000234,Radnor,3
2890,2014,000234,Radnor,3
2456,2014,000234,Radnor,1
513,2014,000234,Radnor,2
387,2014,000234,Radnor,4
2883,2014,000234,Radnor,2
5983,2014,000234,Radnor,3
6703,2014,000234,Radnor,4
2628,2014,000234,Radnor,2
1463,2014,000234,Radnor,4
995,2014,000234,Radnor,3
3701,2014,000234,Radnor,5
1055,2014,000234,Radnor,1
7037,2014,000234,Radnor,3
3148,2014,000234,Radnor,2
1860,2014,000234,Radnor,4
663,2014,000234,Radnor,3
5317,2014,000234,Radnor,2
1726,2014,000234,Radnor,5
6245,2014,000234,Radnor,5
2445,2014,000234,Radnor,3
3179,2014,000234,Radnor,3
5101,2014,000234,Radnor,4
821,2014,000234,Radnor,1
2255,2014,000234,Radnor,3
1351,2014,000234,Radnor,5
6088,2014,000122,Westlake,5
3407,2014,000234,Radnor,3
3774,2014,000987,Kentwood,3
916,2014,000234,Radnor,5
2179,2014,000234,Radnor,5
2882,2014,000234,Radnor,4
7067,2014,000234,Radnor,4
732,2014,000234,Radnor,2
3770,2014,000234,Radnor,4
1150,2014,000234,Radnor,5
246,2014,000234,Radnor,5
6232,2014,000122,Westlake,3
3168,2014,000234,Radnor,5
1135,2014,000234,Radnor,4
6053,2014,000234,Radnor,4
3948,2014,000987,Kentwood,5
3502,2014,000234,Radnor,3
1585,2014,000234,Radnor,3
3925,2014,000234,Radnor,3
6260,2014,000234,Radnor,4
4078,2014,000234,Radnor,5
6566,2014,000234,Radnor,4
4062,2014,000234,Radnor,4
169,2014,000234,Radnor,4
3829,2014,000234,Radnor,4
5772,2014,000234,Radnor,4
4436,2014,000234,Radnor,5
3787,2014,000234,Radnor,4
1680,2014,000234,Radnor,4
7340,2014,000234,Radnor,2
1368,2014,000234,Radnor,4
3724,2014,000234,Radnor,4
6293,2014,000234,Radnor,3
2128,2014,000234,Radnor,4
4033,2014,000234,Radnor,4
1279,2014,000234,Radnor,4
479,2014,000234,Radnor,2
3821,2014,000234,Radnor,3
6695,2014,000234,Radnor,4
1429,2014,000234,Radnor,1
3714,2014,000234,Radnor,
3484,2014,000234,Radnor,4
6350,2014,000234,Radnor,5
2866,2014,000234,Radnor,5
3151,2014,000122,Westlake,4
971,2014,000987,Kentwood,4
2605,2014,000234,Radnor,2
2130,2014,000234,Radnor,5
2523,2014,000234,Radnor,4
2902,2014,000234,Radnor,3
179,2014,000234,Radnor,5
3509,2014,000234,Radnor,5
688,2014,000234,Radnor,3
5680,2014,000987,Kentwood,3
4069,2014,000234,Radnor,5
1449,2014,000987,Kentwood,4
5720,2014,000234,Radnor,3
847,2014,000234,Radnor,5
6652,2014,000234,Radnor,3
4490,2014,000234,Radnor,3
5865,2014,000234,Radnor,4
3721,2014,000234,Radnor,3
1194,2014,000234,Radnor,3
5078,2014,000234,Radnor,4
6244,2014,000234,Radnor,3
1312,2014,000234,Radnor,3
3937,2014,000234,Radnor,4
4789,2014,000234,Radnor,3
953,2014,000234,Radnor,2
2625,2014,000234,Radnor,
1679,2014,000234,Radnor,5
2629,2014,000234,Radnor,
2414,2014,000234,Radnor,4
7123,2014,000234,Radnor,5
322,2014,000234,Radnor,2
3551,2014,000234,Radnor,1
3756,2014,000234,Radnor,4
5942,2014,000234,Radnor,4
4447,2014,000234,Radnor,5
2304,2014,000234,Radnor,4
1661,2014,000234,Radnor,3
3217,2014,000234,Radnor,2
5753,2014,000234,Radnor,5
3645,2014,000234,Radnor,3
4638,2014,000234,Radnor,3
2156,2014,000234,Radnor,4
7211,2014,000234,Radnor,4
6005,2014,000122,Westlake,5
1511,2014,000234,Radnor,3
3633,2014,000234,Radnor,3
4640,2014,000234,Radnor,3
6661,2014,000234,Radnor,5
6462,2014,000234,Radnor,2
3152,2014,000234,Radnor,
2142,2014,000234,Radnor,3
3532,2014,000234,Radnor,4
6820,2014,000234,Radnor,3
4875,2014,000234,Radnor,4
4505,2014,000234,Radnor,2
5559,2014,000234,Radnor,3
3133,2014,000234,Radnor,3
5017,2014,000234,Radnor,3
2633,2014,000234,Radnor,4
4761,2014,000234,Radnor,3
5471,2014,000234,Radnor,5
154,2014,000987,Kentwood,4
1201,2014,000234,Radnor,5
1707,2014,000234,Radnor,
4246,2014,000234,Radnor,3
3458,2014,000234,Radnor,4
6024,2014,000234,Radnor,3
5009,2014,000234,Radnor,5
5382,2014,000234,Radnor,
2334,2014,000234,Radnor,3
3753,2014,000234,Radnor,3
4322,2014,000234,Radnor,5
366,2014,000234,Radnor,3
2448,2014,000234,Radnor,2
3569,2014,000234,Radnor,3
854,2014,000234,Radnor,4
1229,2014,000234,Radnor,2
1309,2014,000234,Radnor,2
4698,2014,000234,Radnor,4
4059,2014,000234,Radnor,
1769,2014,000234,Radnor,3
203,2014,000234,Radnor,5
3321,2014,000234,Radnor,4
1753,2014,000234,Radnor,3
7488,2014,000234,Radnor,4
4814,2014,000234,Radnor,3
3360,2014,000234,Radnor,4
32,2014,000234,Radnor,3
3765,2014,000234,Radnor,3
5066,2014,000234,Radnor,1
5739,2014,000234,Radnor,3
7199,2014,000234,Radnor,5
3585,2014,000234,Radnor,4
3037,2014,000234,Radnor,3
1168,2014,000987,Kentwood,5
2933,2014,000234,Radnor,4
4794,2014,000234,Radnor,5
153,2014,000234,Radnor,4
1712,2014,000234,Radnor,4
3764,2014,000234,Radnor,5
4222,2014,000234,Radnor,2
342,2014,000234,Radnor,3
6246,2014,000234,Radnor,3
3587,2014,000234,Radnor,4
7009,2014,000234,Radnor,3
5896,2014,000234,Radnor,5
5626,2014,000234,Radnor,2
5679,2014,000234,Radnor,4
1064,2014,000234,Radnor,3
5803,2014,000234,Radnor,2
4543,2014,000234,Radnor,
3129,2014,000234,Radnor,5
7500,2014,000234,Radnor,3
7282,2014,000234,Radnor,3
5433,2014,000234,Radnor,4
4145,2014,000234,Radnor,4
1195,2014,000234,Radnor,4
7213,2014,000234,Radnor,5
6567,2014,000234,Radnor,3
5614,2014,000234,Radnor,3
1232,2014,000234,Radnor,5
6098,2014,000234,Radnor,4
966,2014,000234,Radnor,3
865,2014,000234,Radnor,3
1852,2014,000234,Radnor,3
332,2014,000234,Radnor,3
4374,2014,000234,Radnor,3
2695,2014,000234,Radnor,3
6145,2014,000234,Radnor,3
3296,2014,000234,Radnor,4
6457,2014,000234,Radnor,2
7494,2014,000987,Kentwood,4
7253,2014,000234,Radnor,3
5277,2014,000234,Radnor,3
2815,2014,000234,Radnor,2
2321,2014,000234,Radnor,4
5359,2014,000234,Radnor,2
5898,2014,000234,Radnor,4
645,2014,000234,Radnor,2
4320,2014,000234,Radnor,4
7438,2014,000234,Radnor,4
6084,2014,000234,Radnor,2
894,2014,000122,Westlake,3
1790,2014,000234,Radnor,4
3567,2014,000234,Radnor,5
5434,2014,000234,Radnor,3
2465,2014,000234,Radnor,5
4980,2014,000234,Radnor,3
961,2014,000234,Radnor,2
120,2014,000234,Radnor,4
1876,2014,000234,Radnor,4
2341,2014,000234,Radnor,3
5037,2014,000234,Radnor,3
5964,2014,000234,Radnor,3
5742,2014,000234,Radnor,4
5706,2014,000234,Radnor,3
6595,2014,000234,Radnor,3
3077,2014,000234,Radnor,3
220,2014,000234,Radnor,4
4570,2014,000234,Radnor,4
4188,2014,000234,Radnor,2
5325,2014,000234,Radnor,4
6100,2014,000234,Radnor,4
4988,2014,000234,Radnor,3
3270,2014,000234,Radnor,3
209,2014,000234,Radnor,3
1440,2014,000234,Radnor,3
1455,2014,000234,Radnor,3
5474,2014,000987,Kentwood,4
2794,2014,000234,Radnor,3
3573,2014,000234,Radnor,2
6242,2014,000234,Radnor,5
4242,2014,000234,Radnor,4
3196,2014,000234,Radnor,4
5038,2014,000234,Radnor,5
6114,2014,000234,Radnor,4
3527,2014,000234,Radnor,4
1140,2014,000122,Westlake,4
7027,2014,000234,Radnor,4
5256,2014,000234,Radnor,4
6622,2014,000234,Radnor,5
1912,2014,000234,Radnor,3
5632,2014,000234,Radnor,3
7263,2014,000987,Kentwood,3
7414,2014,000234,Radnor,5
5597,2014,000234,Radnor,2
6442,2014,000234,Radnor,3
6935,2014,000234,Radnor,3
3639,2014,000234,Radnor,1
5733,2014,000122,Westlake,3
4725,2014,000234,Radnor,4
6188,2014,000234,Radnor,4
4796,2014,000234,Radnor,3
2811,2014,000234,Radnor,4
1721,2014,000234,Radnor,5
1210,2014,000234,Radnor,4
6198,2014,000234,Radnor,4
6367,2014,000234,Radnor,4
