id,year,districtno,districtname,eval
2044,2013,234,Radnor,4
296,2013,987,Kentwood,5
3302,2013,234,Radnor,4
2880,2013,234,Radnor,5
893,2013,234,Radnor,3
5192,2013,234,Radnor,5
2822,2013,234,Radnor,3
4967,2013,122,Westlake,2
1495,2013,234,Radnor,4
1043,2013,234,Radnor,4
6539,2013,234,Radnor,3
2360,2013,234,Radnor,3
6697,2013,234,Radnor,4
904,2013,234,Radnor,3
7272,2013,122,Westlake,4
6256,2013,234,Radnor,2
6186,2013,234,Radnor,3
1565,2013,234,Radnor,3
2639,2013,234,Radnor,4
7365,2013,234,Radnor,3
458,2013,234,Radnor,5
6852,2013,234,Radnor,4
1289,2013,234,Radnor,4
4571,2013,987,Kentwood,
472,2013,234,Radnor,3
1610,2013,234,Radnor,3
4544,2013,234,Radnor,4
474,2013,234,Radnor,3
1514,2013,234,Radnor,5
4089,2013,987,Kentwood,4
6387,2013,234,Radnor,4
263,2013,234,Radnor,4
7334,2013,234,Radnor,5
6426,2013,234,Radnor,3
4754,2013,234,Radnor,4
2356,2013,234,Radnor,5
6715,2013,234,Radnor,
4408,2013,234,Radnor,3
4317,2013,234,Radnor,4
7136,2013,234,Radnor,5
2141,2013,234,Radnor,2
3745,2013,987,Kentwood,5
7463,2013,987,Kentwood,
313,2013,987,Kentwood,
4623,2013,234,Radnor,4
1703,2013,234,Radnor,4
2702,2013,234,Radnor,2
3883,2013,234,Radnor,4
2139,2013,234,Radnor,4
3629,2013,987,Kentwood,4
3364,2013,234,Radnor,3
3356,2013,234,Radnor,5
6358,2013,234,Radnor,3
6189,2013,234,Radnor,4
1526,2013,234,Radnor,5
6443,2013,234,Radnor,4
2836,2013,234,Radnor,4
4512,2013,234,Radnor,5
3154,2013,234,Radnor,4
6665,2013,234,Radnor,3
3525,2013,234,Radnor,2
4404,2013,234,Radnor,3
2291,2013,234,Radnor,4
7319,2013,234,Radnor,3
4079,2013,234,Radnor,4
3491,2013,234,Radnor,4
2478,2013,234,Radnor,3
2079,2013,234,Radnor,3
272,2013,234,Radnor,5
4358,2013,234,Radnor,3
2209,2013,234,Radnor,4
7259,2013,234,Radnor,3
1381,2013,234,Radnor,
5807,2013,234,Radnor,4
2778,2013,234,Radnor,5
2241,2013,234,Radnor,3
1065,2013,234,Radnor,4
726,2013,234,Radnor,4
6087,2013,234,Radnor,4
5790,2013,987,Kentwood,
4938,2013,234,Radnor,2
5310,2013,234,Radnor,4
4948,2013,234,Radnor,4
3047,2013,234,Radnor,3
394,2013,234,Radnor,5
6786,2013,234,Radnor,4
5218,2013,234,Radnor,4
4653,2013,234,Radnor,3
3396,2013,234,Radnor,4
3107,2013,234,Radnor,3
1974,2013,234,Radnor,3
1137,2013,234,Radnor,4
2981,2013,234,Radnor,4
5737,2013,987,Kentwood,4
4110,2013,234,Radnor,2
6658,2013,987,Kentwood,4
4200,2013,987,Kentwood,4
4599,2013,987,Kentwood,5
2668,2013,234,Radnor,4
7234,2013,234,Radnor,3
6969,2013,234,Radnor,4
4710,2013,234,Radnor,3
768,2013,234,Radnor,3
2678,2013,234,Radnor,5
6651,2013,234,Radnor,3
4243,2013,234,Radnor,4
1021,2013,234,Radnor,4
187,2013,234,Radnor,5
2984,2013,234,Radnor,4
2213,2013,234,Radnor,4
1202,2013,234,Radnor,2
3539,2013,234,Radnor,4
4484,2013,234,Radnor,4
543,2013,234,Radnor,4
857,2013,234,Radnor,3
2753,2013,234,Radnor,2
3751,2013,234,Radnor,3
1086,2013,234,Radnor,4
976,2013,234,Radnor,4
5943,2013,234,Radnor,3
4804,2013,234,Radnor,3
4716,2013,234,Radnor,4
2375,2013,234,Radnor,4
6933,2013,234,Radnor,5
3877,2013,234,Radnor,4
6333,2013,234,Radnor,3
2603,2013,234,Radnor,5
5426,2013,122,Westlake,4
6711,2013,234,Radnor,5
4524,2013,234,Radnor,3
5652,2013,234,Radnor,4
2716,2013,234,Radnor,2
3334,2013,234,Radnor,5
1727,2013,234,Radnor,
4712,2013,987,Kentwood,
6498,2013,234,Radnor,4
4115,2013,234,Radnor,1
2246,2013,234,Radnor,4
1399,2013,234,Radnor,4
5505,2013,234,Radnor,3
3900,2013,234,Radnor,4
7403,2013,234,Radnor,3
7105,2013,234,Radnor,5
6341,2013,234,Radnor,4
4095,2013,234,Radnor,5
5145,2013,234,Radnor,5
118,2013,234,Radnor,2
1502,2013,234,Radnor,3
7221,2013,234,Radnor,5
2476,2013,234,Radnor,2
3556,2013,234,Radnor,4
3734,2013,234,Radnor,3
4417,2013,234,Radnor,3
2843,2013,987,Kentwood,
6810,2013,987,Kentwood,
6370,2013,234,Radnor,4
4816,2013,234,Radnor,4
1581,2013,234,Radnor,5
258,2013,987,Kentwood,4
2323,2013,987,Kentwood,4
2607,2013,987,Kentwood,
6586,2013,234,Radnor,5
3279,2013,234,Radnor,4
5860,2013,234,Radnor,4
3074,2013,987,Kentwood,4
4950,2013,234,Radnor,2
6568,2013,987,Kentwood,4
6388,2013,234,Radnor,5
3584,2013,234,Radnor,4
5539,2013,234,Radnor,5
943,2013,234,Radnor,3
7040,2013,234,Radnor,4
1390,2013,234,Radnor,3
2837,2013,234,Radnor,3
4485,2013,234,Radnor,3
2038,2013,234,Radnor,2
3615,2013,234,Radnor,5
6806,2013,234,Radnor,5
2412,2013,234,Radnor,4
4377,2013,234,Radnor,5
2845,2013,234,Radnor,4
4137,2013,234,Radnor,5
2421,2013,234,Radnor,4
5574,2013,234,Radnor,4
5552,2013,234,Radnor,4
2346,2013,987,Kentwood,4
2253,2013,987,Kentwood,4
4347,2013,234,Radnor,3
3899,2013,234,Radnor,4
698,2013,234,Radnor,2
2699,2013,234,Radnor,2
2731,2013,987,Kentwood,
4961,2013,234,Radnor,3
1241,2013,234,Radnor,4
2586,2013,234,Radnor,3
1522,2013,234,Radnor,3
706,2013,234,Radnor,4
6077,2013,234,Radnor,4
5184,2013,234,Radnor,4
6627,2013,234,Radnor,5
4606,2013,234,Radnor,5
4409,2013,987,Kentwood,4
3449,2013,234,Radnor,5
5784,2013,234,Radnor,5
569,2013,234,Radnor,3
1624,2013,987,Kentwood,4
6951,2013,987,Kentwood,5
1179,2013,234,Radnor,5
574,2013,234,Radnor,5
356,2013,234,Radnor,5
791,2013,234,Radnor,5
323,2013,234,Radnor,3
646,2013,234,Radnor,4
7301,2013,234,Radnor,
5689,2013,234,Radnor,3
3951,2013,234,Radnor,4
2874,2013,987,Kentwood,
329,2013,234,Radnor,5
530,2013,987,Kentwood,
6679,2013,234,Radnor,3
4202,2013,234,Radnor,2
5247,2013,234,Radnor,4
1063,2013,234,Radnor,5
5429,2013,234,Radnor,4
3094,2013,234,Radnor,4
7051,2013,122,Westlake,1
7354,2013,234,Radnor,5
4498,2013,234,Radnor,3
7043,2013,234,Radnor,1
1105,2013,234,Radnor,4
3251,2013,234,Radnor,4
1801,2013,234,Radnor,4
7109,2013,234,Radnor,5
571,2013,234,Radnor,3
6137,2013,234,Radnor,4
76,2013,234,Radnor,3
3814,2013,234,Radnor,4
3808,2013,234,Radnor,2
6415,2013,234,Radnor,3
6130,2013,234,Radnor,3
2752,2013,234,Radnor,3
3181,2013,234,Radnor,5
5686,2013,234,Radnor,5
5036,2013,234,Radnor,3
5695,2013,234,Radnor,4
6628,2013,234,Radnor,4
3904,2013,987,Kentwood,
2905,2013,234,Radnor,3
1596,2013,234,Radnor,4
282,2013,234,Radnor,4
6670,2013,234,Radnor,5
3952,2013,234,Radnor,4
3598,2013,234,Radnor,3
5703,2013,234,Radnor,3
4603,2013,234,Radnor,4
7479,2013,234,Radnor,4
6138,2013,122,Westlake,2
2400,2013,234,Radnor,4
4892,2013,234,Radnor,4
5041,2013,234,Radnor,5
5154,2013,234,Radnor,2
3564,2013,234,Radnor,3
1749,2013,122,Westlake,4
1175,2013,987,Kentwood,
2362,2013,987,Kentwood,4
3333,2013,234,Radnor,3
4293,2013,234,Radnor,4
2755,2013,234,Radnor,3
1949,2013,234,Radnor,5
1642,2013,234,Radnor,5
7201,2013,234,Radnor,3
6183,2013,234,Radnor,4
5820,2013,234,Radnor,4
4700,2013,234,Radnor,4
6484,2013,234,Radnor,3
3140,2013,234,Radnor,2
1100,2013,122,Westlake,5
1414,2013,987,Kentwood,5
4644,2013,987,Kentwood,4
593,2013,987,Kentwood,4
7453,2013,234,Radnor,4
1028,2013,234,Radnor,4
1719,2013,234,Radnor,3
2446,2013,234,Radnor,5
6085,2013,234,Radnor,3
2474,2013,234,Radnor,3
36,2013,234,Radnor,4
6007,2013,234,Radnor,4
6255,2013,234,Radnor,3
4665,2013,234,Radnor,2
3719,2013,234,Radnor,3
3826,2013,234,Radnor,4
6856,2013,234,Radnor,5
7304,2013,234,Radnor,4
1366,2013,234,Radnor,4
631,2013,122,Westlake,3
3116,2013,234,Radnor,3
7164,2013,234,Radnor,3
5571,2013,234,Radnor,3
7352,2013,234,Radnor,4
262,2013,234,Radnor,4
85,2013,234,Radnor,4
6920,2013,234,Radnor,4
6392,2013,987,Kentwood,5
2703,2013,234,Radnor,5
840,2013,234,Radnor,4
5370,2013,234,Radnor,4
1512,2013,987,Kentwood,5
1953,2013,234,Radnor,3
3072,2013,234,Radnor,4
3758,2013,234,Radnor,4
2492,2013,987,Kentwood,4
5185,2013,234,Radnor,4
1176,2013,122,Westlake,4
4601,2013,234,Radnor,3
6590,2013,234,Radnor,3
5956,2013,987,Kentwood,
2205,2013,234,Radnor,5
1484,2013,987,Kentwood,
5829,2013,234,Radnor,5
3705,2013,234,Radnor,4
6323,2013,234,Radnor,5
2169,2013,234,Radnor,4
1510,2013,234,Radnor,2
3548,2013,234,Radnor,3
3985,2013,987,Kentwood,4
1377,2013,234,Radnor,4
3052,2013,234,Radnor,3
5973,2013,234,Radnor,5
3209,2013,234,Radnor,4
2122,2013,234,Radnor,4
4755,2013,234,Radnor,4
3117,2013,234,Radnor,3
3122,2013,987,Kentwood,
6791,2013,234,Radnor,4
6518,2013,234,Radnor,4
6463,2013,234,Radnor,2
7223,2013,122,Westlake,2
611,2013,234,Radnor,5
4338,2013,234,Radnor,3
2510,2013,234,Radnor,5
229,2013,234,Radnor,3
7104,2013,234,Radnor,4
4189,2013,234,Radnor,3
408,2013,234,Radnor,5
6733,2013,234,Radnor,4
2550,2013,234,Radnor,5
6013,2013,234,Radnor,5
2680,2013,234,Radnor,3
2763,2013,234,Radnor,5
3805,2013,234,Radnor,5
3611,2013,234,Radnor,3
973,2013,234,Radnor,4
2890,2013,234,Radnor,3
2456,2013,234,Radnor,4
513,2013,234,Radnor,4
1375,2013,234,Radnor,2
2883,2013,234,Radnor,
5983,2013,234,Radnor,3
6703,2013,234,Radnor,2
2628,2013,234,Radnor,3
1463,2013,234,Radnor,2
995,2013,234,Radnor,5
3701,2013,234,Radnor,4
1055,2013,234,Radnor,3
7037,2013,234,Radnor,3
3148,2013,234,Radnor,3
1860,2013,234,Radnor,2
663,2013,234,Radnor,5
5317,2013,234,Radnor,5
1726,2013,234,Radnor,3
3456,2013,234,Radnor,4
491,2013,234,Radnor,4
6245,2013,234,Radnor,4
2445,2013,234,Radnor,4
3179,2013,234,Radnor,2
5101,2013,234,Radnor,4
821,2013,234,Radnor,3
2255,2013,234,Radnor,4
1351,2013,234,Radnor,4
6088,2013,122,Westlake,4
3407,2013,234,Radnor,2
3774,2013,987,Kentwood,5
916,2013,234,Radnor,2
2179,2013,234,Radnor,5
3398,2013,234,Radnor,3
2882,2013,234,Radnor,4
732,2013,234,Radnor,5
3770,2013,234,Radnor,4
1150,2013,234,Radnor,4
246,2013,234,Radnor,4
6232,2013,122,Westlake,3
3168,2013,234,Radnor,5
1135,2013,234,Radnor,2
6053,2013,234,Radnor,4
3948,2013,987,Kentwood,
3502,2013,234,Radnor,5
1585,2013,234,Radnor,4
3925,2013,234,Radnor,2
6260,2013,234,Radnor,4
4078,2013,234,Radnor,4
6566,2013,234,Radnor,2
4062,2013,234,Radnor,2
169,2013,234,Radnor,4
5772,2013,234,Radnor,2
4436,2013,234,Radnor,5
3787,2013,234,Radnor,4
1680,2013,234,Radnor,4
7340,2013,234,Radnor,3
3724,2013,234,Radnor,4
6293,2013,234,Radnor,4
2128,2013,234,Radnor,5
4033,2013,234,Radnor,4
1279,2013,234,Radnor,5
479,2013,234,Radnor,1
3821,2013,234,Radnor,4
6695,2013,234,Radnor,5
1429,2013,234,Radnor,5
3714,2013,234,Radnor,3
3484,2013,234,Radnor,3
6350,2013,234,Radnor,2
2866,2013,234,Radnor,4
3151,2013,122,Westlake,
971,2013,987,Kentwood,
2605,2013,234,Radnor,5
2130,2013,234,Radnor,3
2523,2013,234,Radnor,5
2902,2013,234,Radnor,3
179,2013,234,Radnor,2
3509,2013,234,Radnor,3
688,2013,234,Radnor,2
5680,2013,987,Kentwood,4
4069,2013,234,Radnor,3
1449,2013,987,Kentwood,5
5720,2013,234,Radnor,5
847,2013,234,Radnor,4
6652,2013,234,Radnor,5
4490,2013,234,Radnor,4
5865,2013,234,Radnor,4
3721,2013,234,Radnor,5
1194,2013,234,Radnor,3
5078,2013,234,Radnor,4
6244,2013,234,Radnor,1
1312,2013,234,Radnor,4
3970,2013,234,Radnor,5
3937,2013,234,Radnor,4
4789,2013,234,Radnor,3
953,2013,234,Radnor,3
2625,2013,234,Radnor,4
1679,2013,234,Radnor,3
2629,2013,234,Radnor,2
2414,2013,234,Radnor,2
7123,2013,234,Radnor,3
322,2013,234,Radnor,3
3551,2013,234,Radnor,5
3756,2013,234,Radnor,3
5942,2013,234,Radnor,4
4447,2013,234,Radnor,3
2304,2013,234,Radnor,5
1661,2013,234,Radnor,1
3217,2013,234,Radnor,4
5113,2013,234,Radnor,4
5753,2013,234,Radnor,2
3645,2013,234,Radnor,4
4638,2013,234,Radnor,4
2156,2013,234,Radnor,4
7211,2013,234,Radnor,5
6005,2013,122,Westlake,1
1511,2013,234,Radnor,2
3633,2013,234,Radnor,4
4640,2013,234,Radnor,3
6661,2013,234,Radnor,2
6462,2013,234,Radnor,3
3152,2013,234,Radnor,5
2142,2013,234,Radnor,4
3532,2013,234,Radnor,5
6820,2013,234,Radnor,4
4875,2013,234,Radnor,4
5559,2013,234,Radnor,4
3133,2013,234,Radnor,2
5017,2013,234,Radnor,4
2633,2013,234,Radnor,4
4761,2013,234,Radnor,5
397,2013,234,Radnor,5
5471,2013,234,Radnor,3
154,2013,987,Kentwood,5
1201,2013,234,Radnor,3
1707,2013,234,Radnor,4
4246,2013,234,Radnor,3
3458,2013,234,Radnor,3
6024,2013,234,Radnor,3
5009,2013,234,Radnor,4
1672,2013,234,Radnor,5
5382,2013,234,Radnor,4
2334,2013,234,Radnor,4
3753,2013,234,Radnor,3
366,2013,234,Radnor,4
2448,2013,234,Radnor,4
3569,2013,234,Radnor,3
854,2013,234,Radnor,4
1229,2013,234,Radnor,4
1309,2013,234,Radnor,5
4698,2013,234,Radnor,4
4059,2013,234,Radnor,5
1769,2013,234,Radnor,3
203,2013,234,Radnor,2
3321,2013,234,Radnor,4
1753,2013,234,Radnor,3
7488,2013,234,Radnor,4
4814,2013,234,Radnor,3
6192,2013,234,Radnor,4
3360,2013,234,Radnor,4
32,2013,234,Radnor,5
6258,2013,234,Radnor,5
3765,2013,234,Radnor,4
5066,2013,234,Radnor,4
5739,2013,234,Radnor,5
7199,2013,234,Radnor,2
3585,2013,234,Radnor,3
3037,2013,234,Radnor,2
4135,2013,987,Kentwood,5
1168,2013,987,Kentwood,
2933,2013,234,Radnor,4
4794,2013,234,Radnor,2
153,2013,234,Radnor,
1712,2013,234,Radnor,4
3764,2013,234,Radnor,3
4222,2013,234,Radnor,4
342,2013,234,Radnor,5
3587,2013,234,Radnor,3
7009,2013,234,Radnor,3
5896,2013,234,Radnor,4
5626,2013,234,Radnor,3
5679,2013,234,Radnor,3
1064,2013,234,Radnor,4
5803,2013,234,Radnor,4
4543,2013,234,Radnor,5
3129,2013,234,Radnor,5
7500,2013,234,Radnor,4
7282,2013,234,Radnor,5
5433,2013,234,Radnor,5
4145,2013,234,Radnor,4
1195,2013,234,Radnor,5
7213,2013,234,Radnor,3
6567,2013,234,Radnor,3
5614,2013,234,Radnor,4
1232,2013,234,Radnor,2
6098,2013,234,Radnor,3
966,2013,234,Radnor,2
865,2013,234,Radnor,4
1852,2013,234,Radnor,3
332,2013,234,Radnor,4
4374,2013,234,Radnor,3
2695,2013,234,Radnor,4
6145,2013,234,Radnor,5
3296,2013,234,Radnor,3
6457,2013,234,Radnor,4
7494,2013,987,Kentwood,
7253,2013,234,Radnor,3
5277,2013,234,Radnor,5
2815,2013,234,Radnor,4
2321,2013,234,Radnor,4
5359,2013,234,Radnor,4
645,2013,234,Radnor,4
645,2013,234,Radnor,3
4320,2013,234,Radnor,4
7438,2013,234,Radnor,3
6084,2013,234,Radnor,4
894,2013,122,Westlake,3
1790,2013,234,Radnor,5
3567,2013,234,Radnor,4
5434,2013,234,Radnor,3
2465,2013,234,Radnor,4
4980,2013,234,Radnor,2
961,2013,234,Radnor,
120,2013,234,Radnor,3
1876,2013,234,Radnor,3
2341,2013,234,Radnor,5
5037,2013,234,Radnor,2
5964,2013,234,Radnor,4
5742,2013,234,Radnor,3
5706,2013,234,Radnor,3
6595,2013,234,Radnor,4
3077,2013,234,Radnor,4
220,2013,234,Radnor,3
4570,2013,234,Radnor,
4188,2013,234,Radnor,5
5325,2013,234,Radnor,4
6100,2013,234,Radnor,4
4988,2013,234,Radnor,4
3270,2013,234,Radnor,4
4426,2013,234,Radnor,4
209,2013,234,Radnor,3
1440,2013,234,Radnor,5
1455,2013,234,Radnor,3
5474,2013,987,Kentwood,5
2794,2013,234,Radnor,5
3573,2013,234,Radnor,3
6242,2013,234,Radnor,3
4242,2013,234,Radnor,4
3196,2013,234,Radnor,3
5038,2013,234,Radnor,4
6114,2013,234,Radnor,3
3527,2013,234,Radnor,4
1140,2013,122,Westlake,5
7027,2013,234,Radnor,3
5256,2013,234,Radnor,3
6315,2013,234,Radnor,5
6622,2013,234,Radnor,4
1912,2013,234,Radnor,2
5632,2013,234,Radnor,1
7263,2013,987,Kentwood,
7414,2013,234,Radnor,4
5597,2013,234,Radnor,3
6442,2013,234,Radnor,5
6935,2013,234,Radnor,3
3639,2013,234,Radnor,5
5733,2013,122,Westlake,3
4725,2013,234,Radnor,3
6188,2013,234,Radnor,4
4796,2013,234,Radnor,5
2811,2013,234,Radnor,2
1721,2013,234,Radnor,4
1210,2013,234,Radnor,4
6198,2013,234,Radnor,5
6367,2013,234,Radnor,3
2770,2013,234,Radnor,4
1880,2013,234,Radnor,3
7086,2013,234,Radnor,5
6782,2013,234,Radnor,5
433,2013,234,Radnor,
981,2013,234,Radnor,3
6788,2013,234,Radnor,5
5947,2013,234,Radnor,4
5279,2013,234,Radnor,4
3811,2013,234,Radnor,5
6884,2013,234,Radnor,3
4028,2013,234,Radnor,5
6511,2013,234,Radnor,4
4275,2013,234,Radnor,4
5525,2013,234,Radnor,3
1713,2013,234,Radnor,3
2162,2013,234,Radnor,3
237,2013,234,Radnor,4
5403,2013,234,Radnor,4
1543,2013,234,Radnor,5
2220,2013,987,Kentwood,5
6714,2013,234,Radnor,3
5970,2013,234,Radnor,5
1593,2013,234,Radnor,5
1614,2013,987,Kentwood,4
3205,2013,122,Westlake,2
2034,2013,234,Radnor,3
2225,2013,234,Radnor,4
685,2013,234,Radnor,2
3806,2013,234,Radnor,4
2528,2013,234,Radnor,4
4461,2013,234,Radnor,
1409,2013,234,Radnor,5
1051,2013,122,Westlake,3
3560,2013,234,Radnor,5
1859,2013,987,Kentwood,4
7288,2013,234,Radnor,4
3273,2013,234,Radnor,5
