id,year,districtno,districtname,female,reth
5881,2014,987,Kentwood,1,White
4107,2014,234,Radnor,1,Hispanic
4111,2014,234,Radnor,1,White
5584,2014,234,Radnor,1,White
6910,2014,234,Radnor,1,White
2368,2014,234,Radnor,1,Other
5253,2014,234,Radnor,0,White
898,2014,234,Radnor,0,White
4686,2014,234,Radnor,1,Black
6300,2014,234,Radnor,1,Hispanic
4311,2014,234,Radnor,1,White
531,2014,234,Radnor,1,White
3147,2014,234,Radnor,1,White
2297,2014,234,Radnor,1,Black
750,2014,234,Radnor,1,White
2915,2014,234,Radnor,1,Hispanic
987,2014,234,Radnor,0,White
5350,2014,234,Radnor,1,White
4269,2014,234,Radnor,1,White
1262,2014,234,Radnor,1,White
3880,2014,234,Radnor,1,White
3932,2014,234,Radnor,1,White
5874,2014,234,Radnor,0,White
3266,2014,987,Kentwood,0,White
4285,2014,987,Kentwood,1,White
2517,2014,234,Radnor,1,White
4882,2014,234,Radnor,1,White
5596,2014,234,Radnor,1,White
2361,2014,234,Radnor,0,White
2714,2014,234,Radnor,1,White
6506,2014,234,Radnor,1,White
2223,2014,234,Radnor,1,White
4726,2014,234,Radnor,1,White
1250,2014,234,Radnor,1,White
2473,2014,234,Radnor,1,White
1941,2014,234,Radnor,1,Black
4666,2014,987,Kentwood,0,White
3727,2014,234,Radnor,1,White
95,2014,234,Radnor,1,Black
3858,2014,234,Radnor,0,White
2754,2014,987,Kentwood,0,White
5747,2014,234,Radnor,1,Black
4336,2014,234,Radnor,1,White
2031,2014,234,Radnor,1,White
1606,2014,987,Kentwood,1,White
983,2014,234,Radnor,1,Other
3326,2014,234,Radnor,1,White
7353,2014,234,Radnor,1,White
5260,2014,234,Radnor,1,Hispanic
4502,2014,234,Radnor,1,White
5535,2014,234,Radnor,1,White
2354,2014,234,Radnor,0,White
5273,2014,987,Kentwood,1,White
1988,2014,234,Radnor,1,White
5503,2014,987,Kentwood,1,White
5503,2014,987,Kentwood,1,White
1627,2014,234,Radnor,1,White
5026,2014,234,Radnor,1,White
2044,2014,234,Radnor,1,White
1628,2014,234,Radnor,0,White
296,2014,987,Kentwood,1,
4967,2014,122,Westlake,1,White
1495,2014,234,Radnor,0,White
6539,2014,234,Radnor,1,White
904,2014,234,Radnor,1,White
7272,2014,122,Westlake,1,White
6186,2014,234,Radnor,1,White
1565,2014,234,Radnor,1,White
2639,2014,234,Radnor,0,White
7365,2014,234,Radnor,1,
458,2014,234,Radnor,0,Hispanic
6852,2014,234,Radnor,1,Hispanic
4571,2014,987,Kentwood,1,Hispanic
1610,2014,234,Radnor,1,White
4544,2014,234,Radnor,0,White
474,2014,234,Radnor,1,White
4089,2014,987,Kentwood,0,White
6387,2014,234,Radnor,1,Black
263,2014,234,Radnor,1,White
7334,2014,234,Radnor,1,White
6426,2014,234,Radnor,0,White
4754,2014,234,Radnor,0,White
2356,2014,234,Radnor,1,White
6715,2014,234,Radnor,1,White
4408,2014,234,Radnor,1,White
4317,2014,234,Radnor,1,Hispanic
2141,2014,234,Radnor,1,White
3745,2014,987,Kentwood,1,White
7463,2014,987,Kentwood,1,White
313,2014,987,Kentwood,1,Black
313,2014,987,Kentwood,1,Black
4623,2014,234,Radnor,1,White
1703,2014,234,Radnor,1,White
2702,2014,234,Radnor,1,Hispanic
3883,2014,234,Radnor,1,White
2139,2014,234,Radnor,1,White
3629,2014,987,Kentwood,1,White
3356,2014,234,Radnor,1,White
6358,2014,234,Radnor,1,White
6189,2014,234,Radnor,1,
1526,2014,234,Radnor,1,White
4512,2014,234,Radnor,1,White
6665,2014,234,Radnor,1,White
3525,2014,234,Radnor,1,White
4404,2014,234,Radnor,1,Black
2291,2014,234,Radnor,1,White
4079,2014,234,Radnor,1,White
2478,2014,234,Radnor,1,Black
2079,2014,234,Radnor,1,White
2209,2014,234,Radnor,1,White
2778,2014,234,Radnor,1,White
1065,2014,234,Radnor,0,Black
726,2014,234,Radnor,1,White
6087,2014,234,Radnor,1,Black
5790,2014,987,Kentwood,1,White
4938,2014,234,Radnor,1,White
4948,2014,234,Radnor,1,White
3047,2014,234,Radnor,1,White
6786,2014,234,Radnor,1,White
4653,2014,234,Radnor,1,Hispanic
4653,2014,234,Radnor,1,Hispanic
3396,2014,234,Radnor,1,White
2981,2014,234,Radnor,1,White
5737,2014,987,Kentwood,1,White
4110,2014,234,Radnor,1,White
2171,2014,987,Kentwood,1,Black
6658,2014,987,Kentwood,1,White
4200,2014,987,Kentwood,0,White
4599,2014,987,Kentwood,0,White
2668,2014,234,Radnor,1,White
4710,2014,234,Radnor,1,White
768,2014,234,Radnor,1,White
2678,2014,234,Radnor,1,White
4243,2014,234,Radnor,1,
2213,2014,234,Radnor,1,Black
4484,2014,234,Radnor,1,White
543,2014,234,Radnor,1,Black
857,2014,234,Radnor,1,White
2824,2014,234,Radnor,1,White
3751,2014,234,Radnor,1,White
1086,2014,234,Radnor,1,White
976,2014,234,Radnor,1,White
4804,2014,234,Radnor,1,Hispanic
4716,2014,234,Radnor,1,White
2375,2014,234,Radnor,1,White
6333,2014,234,Radnor,1,White
2603,2014,234,Radnor,1,White
5426,2014,122,Westlake,0,White
6711,2014,234,Radnor,1,White
4524,2014,234,Radnor,1,White
5652,2014,234,Radnor,1,Black
2716,2014,234,Radnor,1,White
3334,2014,234,Radnor,1,White
1727,2014,234,Radnor,1,White
4712,2014,987,Kentwood,1,White
4115,2014,234,Radnor,1,White
2246,2014,234,Radnor,1,White
1399,2014,234,Radnor,1,White
3900,2014,234,Radnor,1,White
7403,2014,234,Radnor,1,White
7105,2014,234,Radnor,1,White
6341,2014,234,Radnor,1,White
4095,2014,234,Radnor,1,White
4095,2014,234,Radnor,1,White
5145,2014,234,Radnor,0,White
118,2014,234,Radnor,0,White
1502,2014,234,Radnor,1,Black
7221,2014,234,Radnor,1,White
2476,2014,234,Radnor,1,Black
3556,2014,234,Radnor,1,White
4417,2014,234,Radnor,1,White
2843,2014,987,Kentwood,0,White
6810,2014,987,Kentwood,1,White
4816,2014,234,Radnor,0,White
1581,2014,234,Radnor,1,White
2323,2014,987,Kentwood,1,White
2607,2014,987,Kentwood,0,White
6586,2014,234,Radnor,0,White
3279,2014,234,Radnor,1,White
5860,2014,234,Radnor,1,White
3074,2014,987,Kentwood,1,White
4950,2014,234,Radnor,0,White
4950,2014,234,Radnor,0,White
6568,2014,987,Kentwood,0,White
6388,2014,234,Radnor,1,White
5539,2014,234,Radnor,0,White
943,2014,234,Radnor,1,White
7040,2014,234,Radnor,1,White
2837,2014,234,Radnor,0,White
4485,2014,234,Radnor,1,White
2412,2014,234,Radnor,1,Black
4377,2014,234,Radnor,1,White
2845,2014,234,Radnor,1,Black
4137,2014,234,Radnor,1,White
5574,2014,234,Radnor,1,White
2253,2014,987,Kentwood,0,Black
4347,2014,234,Radnor,1,White
4347,2014,234,Radnor,1,White
3899,2014,234,Radnor,1,White
2699,2014,234,Radnor,1,White
2731,2014,987,Kentwood,1,White
1241,2014,234,Radnor,1,White
2586,2014,234,Radnor,1,White
706,2014,234,Radnor,0,White
6077,2014,234,Radnor,1,White
5184,2014,234,Radnor,1,White
4606,2014,234,Radnor,1,White
4409,2014,987,Kentwood,1,White
3449,2014,234,Radnor,1,White
569,2014,234,Radnor,1,Black
1624,2014,987,Kentwood,1,White
6951,2014,987,Kentwood,1,White
1179,2014,234,Radnor,1,White
791,2014,234,Radnor,0,White
5689,2014,234,Radnor,1,White
3951,2014,234,Radnor,0,White
2874,2014,987,Kentwood,0,White
329,2014,234,Radnor,1,White
530,2014,987,Kentwood,1,White
6679,2014,234,Radnor,1,Black
4202,2014,234,Radnor,0,White
5247,2014,234,Radnor,0,White
1063,2014,234,Radnor,1,White
5429,2014,234,Radnor,1,White
7051,2014,122,Westlake,1,White
7354,2014,234,Radnor,0,White
4498,2014,234,Radnor,1,White
7043,2014,234,Radnor,0,White
1105,2014,234,Radnor,1,White
3251,2014,234,Radnor,1,White
1801,2014,234,Radnor,1,White
7109,2014,234,Radnor,1,White
571,2014,234,Radnor,1,White
76,2014,234,Radnor,1,Black
6415,2014,234,Radnor,1,White
6130,2014,234,Radnor,1,White
2752,2014,234,Radnor,0,White
3181,2014,234,Radnor,1,White
5686,2014,234,Radnor,1,White
5036,2014,234,Radnor,1,Black
5695,2014,234,Radnor,1,White
6628,2014,234,Radnor,0,White
3904,2014,987,Kentwood,1,White
2905,2014,234,Radnor,1,White
1596,2014,234,Radnor,1,White
282,2014,234,Radnor,1,White
6670,2014,234,Radnor,1,Hispanic
3952,2014,234,Radnor,1,White
7479,2014,234,Radnor,1,White
6138,2014,122,Westlake,1,White
2400,2014,234,Radnor,0,Other
3248,2014,122,Westlake,1,White
3465,2014,234,Radnor,1,White
5041,2014,234,Radnor,1,White
3564,2014,234,Radnor,1,White
1749,2014,122,Westlake,0,White
1175,2014,987,Kentwood,1,Black
3333,2014,234,Radnor,1,White
4293,2014,234,Radnor,1,White
1949,2014,234,Radnor,1,White
1642,2014,234,Radnor,1,White
7201,2014,234,Radnor,1,White
6183,2014,234,Radnor,0,White
5820,2014,234,Radnor,0,White
6484,2014,234,Radnor,1,White
1883,2014,122,Westlake,0,White
3140,2014,234,Radnor,1,Other
3216,2014,234,Radnor,1,White
1100,2014,122,Westlake,1,White
1414,2014,987,Kentwood,1,White
4644,2014,987,Kentwood,0,Hispanic
593,2014,987,Kentwood,1,White
1028,2014,234,Radnor,1,White
1719,2014,234,Radnor,1,Hispanic
2446,2014,234,Radnor,1,White
6085,2014,234,Radnor,0,White
2474,2014,234,Radnor,1,White
36,2014,234,Radnor,1,White
6007,2014,234,Radnor,1,White
6255,2014,234,Radnor,1,White
4665,2014,234,Radnor,1,Black
3719,2014,234,Radnor,1,White
6856,2014,234,Radnor,1,White
1366,2014,234,Radnor,1,White
631,2014,122,Westlake,1,White
7164,2014,234,Radnor,1,White
5571,2014,234,Radnor,1,White
7352,2014,234,Radnor,1,White
85,2014,234,Radnor,0,White
6920,2014,234,Radnor,1,White
6392,2014,987,Kentwood,1,White
840,2014,234,Radnor,0,White
5370,2014,234,Radnor,0,White
1512,2014,987,Kentwood,0,White
1953,2014,234,Radnor,1,White
3072,2014,234,Radnor,1,Black
3758,2014,234,Radnor,1,White
2492,2014,987,Kentwood,1,White
5185,2014,234,Radnor,1,White
1176,2014,122,Westlake,1,White
4601,2014,234,Radnor,0,White
6590,2014,234,Radnor,1,Black
5956,2014,987,Kentwood,1,White
2205,2014,234,Radnor,1,White
1484,2014,987,Kentwood,0,White
3705,2014,234,Radnor,1,White
6323,2014,234,Radnor,0,Other
2169,2014,234,Radnor,1,White
2169,2014,234,Radnor,1,White
1510,2014,234,Radnor,1,White
3548,2014,234,Radnor,1,White
3985,2014,987,Kentwood,1,White
5973,2014,234,Radnor,0,White
5973,2014,234,Radnor,0,White
3209,2014,234,Radnor,0,White
2122,2014,234,Radnor,1,White
4755,2014,234,Radnor,1,Black
3117,2014,234,Radnor,1,White
3122,2014,987,Kentwood,1,White
6791,2014,234,Radnor,1,White
6518,2014,234,Radnor,1,Hispanic
6463,2014,234,Radnor,1,White
611,2014,234,Radnor,0,White
2510,2014,234,Radnor,1,Black
229,2014,234,Radnor,1,
7104,2014,234,Radnor,1,White
4189,2014,234,Radnor,0,White
408,2014,234,Radnor,1,White
6733,2014,234,Radnor,1,White
2550,2014,234,Radnor,1,White
2680,2014,234,Radnor,1,White
2763,2014,234,Radnor,1,White
3805,2014,234,Radnor,1,White
3611,2014,234,Radnor,0,White
2890,2014,234,Radnor,1,White
513,2014,234,Radnor,1,White
2883,2014,234,Radnor,0,White
5983,2014,234,Radnor,1,Hispanic
6703,2014,234,Radnor,1,White
2628,2014,234,Radnor,1,White
1463,2014,234,Radnor,1,White
995,2014,234,Radnor,0,White
1055,2014,234,Radnor,1,White
3148,2014,234,Radnor,1,Black
1860,2014,234,Radnor,1,White
663,2014,234,Radnor,0,White
5317,2014,234,Radnor,1,White
1726,2014,234,Radnor,1,White
6245,2014,234,Radnor,1,Black
2445,2014,234,Radnor,1,White
3179,2014,234,Radnor,1,White
5101,2014,234,Radnor,1,White
821,2014,234,Radnor,1,White
1351,2014,234,Radnor,1,White
6088,2014,122,Westlake,0,White
6088,2014,122,Westlake,0,White
3774,2014,987,Kentwood,1,White
916,2014,234,Radnor,0,White
2882,2014,234,Radnor,1,White
732,2014,234,Radnor,1,White
3770,2014,234,Radnor,1,White
3770,2014,234,Radnor,1,White
1150,2014,234,Radnor,1,White
246,2014,234,Radnor,1,White
6232,2014,122,Westlake,1,White
3168,2014,234,Radnor,1,White
1135,2014,234,Radnor,1,Black
6053,2014,234,Radnor,1,White
3948,2014,987,Kentwood,1,White
3502,2014,234,Radnor,1,White
1585,2014,234,Radnor,1,White
3925,2014,234,Radnor,1,White
6260,2014,234,Radnor,1,White
4078,2014,234,Radnor,1,White
6566,2014,234,Radnor,1,White
4062,2014,234,Radnor,1,White
169,2014,234,Radnor,1,White
3829,2014,234,Radnor,1,White
5772,2014,234,Radnor,1,White
4436,2014,234,Radnor,1,White
3787,2014,234,Radnor,1,Hispanic
1680,2014,234,Radnor,1,White
7340,2014,234,Radnor,0,Hispanic
1368,2014,234,Radnor,0,White
3724,2014,234,Radnor,1,Black
2128,2014,234,Radnor,1,White
1279,2014,234,Radnor,1,White
6695,2014,234,Radnor,0,White
6695,2014,234,Radnor,0,White
3484,2014,234,Radnor,0,White
6350,2014,234,Radnor,0,White
3151,2014,122,Westlake,0,White
971,2014,987,Kentwood,1,White
971,2014,987,Kentwood,1,White
2605,2014,234,Radnor,1,White
2130,2014,234,Radnor,1,Black
2523,2014,234,Radnor,1,White
2902,2014,234,Radnor,1,White
179,2014,234,Radnor,1,White
3509,2014,234,Radnor,1,White
5680,2014,987,Kentwood,1,White
4069,2014,234,Radnor,0,White
1449,2014,987,Kentwood,1,White
5720,2014,234,Radnor,1,White
847,2014,234,Radnor,1,White
6652,2014,234,Radnor,1,White
4490,2014,234,Radnor,1,White
5865,2014,234,Radnor,1,White
3721,2014,234,Radnor,1,White
5078,2014,234,Radnor,1,White
6244,2014,234,Radnor,1,Hispanic
1312,2014,234,Radnor,1,White
3937,2014,234,Radnor,1,White
4789,2014,234,Radnor,1,Black
953,2014,234,Radnor,1,White
2625,2014,234,Radnor,1,White
1679,2014,234,Radnor,0,White
1679,2014,234,Radnor,0,White
2629,2014,234,Radnor,1,White
2414,2014,234,Radnor,1,White
2414,2014,234,Radnor,1,White
7123,2014,234,Radnor,0,White
3551,2014,234,Radnor,1,Black
3551,2014,234,Radnor,1,Black
5942,2014,234,Radnor,0,White
4447,2014,234,Radnor,1,White
1661,2014,234,Radnor,1,White
3217,2014,234,Radnor,0,White
5753,2014,234,Radnor,1,White
3645,2014,234,Radnor,1,White
4638,2014,234,Radnor,1,White
6005,2014,122,Westlake,1,White
1511,2014,234,Radnor,1,White
3633,2014,234,Radnor,1,Hispanic
6661,2014,234,Radnor,1,Hispanic
6462,2014,234,Radnor,1,White
3152,2014,234,Radnor,1,White
2142,2014,234,Radnor,1,White
3532,2014,234,Radnor,0,Black
6820,2014,234,Radnor,0,White
4875,2014,234,Radnor,1,White
5559,2014,234,Radnor,1,White
3133,2014,234,Radnor,1,White
5017,2014,234,Radnor,1,White
2633,2014,234,Radnor,1,Hispanic
4761,2014,234,Radnor,1,White
397,2014,234,Radnor,1,White
5471,2014,234,Radnor,1,White
154,2014,987,Kentwood,1,White
154,2014,987,Kentwood,1,White
1201,2014,234,Radnor,1,White
1707,2014,234,Radnor,0,White
4246,2014,234,Radnor,1,White
3458,2014,234,Radnor,1,White
5382,2014,234,Radnor,1,White
2334,2014,234,Radnor,0,White
3753,2014,234,Radnor,1,White
4322,2014,234,Radnor,1,White
366,2014,234,Radnor,0,White
2448,2014,234,Radnor,1,White
3569,2014,234,Radnor,1,White
854,2014,234,Radnor,1,White
1229,2014,234,Radnor,1,White
1309,2014,234,Radnor,1,White
4059,2014,234,Radnor,1,White
1769,2014,234,Radnor,1,White
203,2014,234,Radnor,0,White
3321,2014,234,Radnor,0,White
1753,2014,234,Radnor,0,White
7488,2014,234,Radnor,0,White
4814,2014,234,Radnor,1,White
3765,2014,234,Radnor,1,White
5066,2014,234,Radnor,1,White
5739,2014,234,Radnor,1,White
7199,2014,234,Radnor,1,Black
3585,2014,234,Radnor,1,White
3037,2014,234,Radnor,0,White
1168,2014,987,Kentwood,1,White
2933,2014,234,Radnor,1,White
4794,2014,234,Radnor,1,White
153,2014,234,Radnor,1,White
1712,2014,234,Radnor,1,White
1712,2014,234,Radnor,1,White
3764,2014,234,Radnor,1,White
4222,2014,234,Radnor,1,Black
342,2014,234,Radnor,1,White
7009,2014,234,Radnor,0,White
5896,2014,234,Radnor,1,White
5626,2014,234,Radnor,1,White
5679,2014,234,Radnor,0,White
1064,2014,234,Radnor,1,White
5803,2014,234,Radnor,1,White
4543,2014,234,Radnor,0,White
7500,2014,234,Radnor,1,White
7282,2014,234,Radnor,1,White
4145,2014,234,Radnor,1,White
4145,2014,234,Radnor,1,White
1195,2014,234,Radnor,1,White
7213,2014,234,Radnor,1,White
6567,2014,234,Radnor,1,White
5614,2014,234,Radnor,1,White
1232,2014,234,Radnor,1,White
966,2014,234,Radnor,1,White
1852,2014,234,Radnor,1,White
4374,2014,234,Radnor,1,White
2695,2014,234,Radnor,1,White
3296,2014,234,Radnor,1,White
6457,2014,234,Radnor,1,White
7494,2014,987,Kentwood,1,White
7253,2014,234,Radnor,1,White
5277,2014,234,Radnor,1,White
2815,2014,234,Radnor,1,White
2815,2014,234,Radnor,1,White
2321,2014,234,Radnor,1,White
5359,2014,234,Radnor,1,White
645,2014,234,Radnor,1,White
4320,2014,234,Radnor,1,White
7438,2014,234,Radnor,1,Black
894,2014,122,Westlake,1,White
1790,2014,234,Radnor,1,White
3567,2014,234,Radnor,1,White
5434,2014,234,Radnor,0,White
2465,2014,234,Radnor,1,White
4980,2014,234,Radnor,1,White
961,2014,234,Radnor,1,Hispanic
120,2014,234,Radnor,1,White
5037,2014,234,Radnor,0,White
5964,2014,234,Radnor,1,White
5742,2014,234,Radnor,1,White
6595,2014,234,Radnor,0,White
3077,2014,234,Radnor,1,White
220,2014,234,Radnor,0,White
4188,2014,234,Radnor,1,White
5325,2014,234,Radnor,0,White
6100,2014,234,Radnor,1,White
4988,2014,234,Radnor,1,White
3270,2014,234,Radnor,1,White
209,2014,234,Radnor,0,White
5474,2014,987,Kentwood,0,White
2794,2014,234,Radnor,1,White
3573,2014,234,Radnor,1,White
6242,2014,234,Radnor,1,White
4242,2014,234,Radnor,0,White
5038,2014,234,Radnor,0,White
3527,2014,234,Radnor,1,White
1140,2014,122,Westlake,1,White
7027,2014,234,Radnor,1,Black
6622,2014,234,Radnor,1,Black
6622,2014,234,Radnor,1,Black
1912,2014,234,Radnor,0,White
5632,2014,234,Radnor,1,White
7263,2014,987,Kentwood,1,White
7414,2014,234,Radnor,1,White
5597,2014,234,Radnor,1,White
6442,2014,234,Radnor,1,White
5733,2014,122,Westlake,1,White
4725,2014,234,Radnor,0,Black
2667,2014,234,Radnor,1,White
6188,2014,234,Radnor,1,White
4796,2014,234,Radnor,0,White
1210,2014,234,Radnor,0,White
6198,2014,234,Radnor,1,Hispanic
6367,2014,234,Radnor,1,White
2770,2014,234,Radnor,1,White
1880,2014,234,Radnor,1,White
6782,2014,234,Radnor,1,White
433,2014,234,Radnor,1,White
981,2014,234,Radnor,1,White
5279,2014,234,Radnor,0,White
6884,2014,234,Radnor,1,White
4028,2014,234,Radnor,1,Hispanic
6511,2014,234,Radnor,1,White
4275,2014,234,Radnor,1,Black
1713,2014,234,Radnor,1,
2162,2014,234,Radnor,0,White
237,2014,234,Radnor,1,White
1543,2014,234,Radnor,1,White
2220,2014,987,Kentwood,1,White
5583,2014,234,Radnor,1,White
6714,2014,234,Radnor,1,Hispanic
5970,2014,234,Radnor,1,White
1593,2014,234,Radnor,1,White
1593,2014,234,Radnor,1,White
1614,2014,987,Kentwood,0,White
3205,2014,122,Westlake,1,White
903,2014,234,Radnor,1,White
2034,2014,234,Radnor,0,White
3806,2014,234,Radnor,1,White
3806,2014,234,Radnor,1,White
2528,2014,234,Radnor,1,White
4461,2014,234,Radnor,1,White
1409,2014,234,Radnor,1,White
1051,2014,122,Westlake,0,White
1859,2014,987,Kentwood,1,White
7288,2014,234,Radnor,1,White
7288,2014,234,Radnor,1,White
3273,2014,234,Radnor,1,White
4051,2014,234,Radnor,1,White
5834,2014,234,Radnor,0,White
3886,2014,234,Radnor,1,White
1976,2014,234,Radnor,0,White
5080,2014,234,Radnor,1,White
6501,2014,234,Radnor,0,White
3308,2014,234,Radnor,1,White
991,2014,234,Radnor,1,White
1910,2014,234,Radnor,1,Black
7347,2014,234,Radnor,1,White
6075,2014,234,Radnor,1,White
4174,2014,234,Radnor,0,White
6421,2014,122,Westlake,1,White
3743,2014,234,Radnor,1,White
2611,2014,234,Radnor,1,White
6036,2014,234,Radnor,1,White
6036,2014,234,Radnor,1,White
5996,2014,234,Radnor,1,Black
5563,2014,234,Radnor,1,White
4153,2014,234,Radnor,0,White
6748,2014,234,Radnor,1,White
7499,2014,234,Radnor,1,White
3735,2014,234,Radnor,1,White
6603,2014,234,Radnor,1,White
3091,2014,234,Radnor,1,White
4687,2014,234,Radnor,0,White
5169,2014,122,Westlake,1,Black
2829,2014,234,Radnor,0,White
6107,2014,234,Radnor,1,White
3138,2014,234,Radnor,1,White
5486,2014,122,Westlake,1,White
7128,2014,234,Radnor,0,White
4082,2014,234,Radnor,1,Black
6472,2014,234,Radnor,1,White
5353,2014,234,Radnor,0,White
751,2014,234,Radnor,1,White
2384,2014,234,Radnor,1,White
6532,2014,234,Radnor,0,White
6532,2014,234,Radnor,0,White
6543,2014,234,Radnor,1,White
384,2014,234,Radnor,1,White
5814,2014,234,Radnor,1,White
2387,2014,234,Radnor,1,White
3324,2014,234,Radnor,1,Black
5027,2014,234,Radnor,0,White
1569,2014,234,Radnor,1,White
5925,2014,122,Westlake,1,White
6068,2014,234,Radnor,0,White
6068,2014,234,Radnor,0,White
2635,2014,234,Radnor,1,White
1070,2014,987,Kentwood,1,White
3850,2014,234,Radnor,1,White
3850,2014,234,Radnor,1,White
2437,2014,234,Radnor,0,White
4249,2014,234,Radnor,1,White
6835,2014,234,Radnor,0,White
1916,2014,234,Radnor,0,White
5070,2014,122,Westlake,1,White
1853,2014,234,Radnor,1,White
560,2014,234,Radnor,0,White
7372,2014,234,Radnor,1,White
788,2014,234,Radnor,1,White
5283,2014,234,Radnor,0,White
3614,2014,234,Radnor,0,White
249,2014,234,Radnor,1,White
3693,2014,234,Radnor,1,White
7385,2014,234,Radnor,1,Black
4296,2014,234,Radnor,0,White
1835,2014,234,Radnor,1,White
1835,2014,234,Radnor,1,White
3711,2014,234,Radnor,1,White
7224,2014,987,Kentwood,0,White
2191,2014,234,Radnor,1,White
5761,2014,234,Radnor,0,White
7266,2014,234,Radnor,0,White
7430,2014,234,Radnor,1,White
7430,2014,234,Radnor,1,White
6015,2014,234,Radnor,1,White
6275,2014,234,Radnor,1,White
438,2014,234,Radnor,1,White
1425,2014,234,Radnor,0,White
5981,2014,234,Radnor,1,White
1878,2014,234,Radnor,1,White
3685,2014,234,Radnor,1,Other
2233,2014,987,Kentwood,1,White
6348,2014,122,Westlake,1,White
392,2014,234,Radnor,1,White
1561,2014,234,Radnor,1,White
3859,2014,987,Kentwood,0,White
4825,2014,234,Radnor,1,White
5740,2014,234,Radnor,1,White
5346,2014,234,Radnor,1,White
4386,2014,234,Radnor,1,White
3995,2014,234,Radnor,1,White
3007,2014,234,Radnor,1,White
1104,2014,987,Kentwood,1,Hispanic
7314,2014,234,Radnor,1,White
6,2014,234,Radnor,1,White
2552,2014,234,Radnor,1,White
7076,2014,234,Radnor,0,White
6626,2014,234,Radnor,1,White
5112,2014,234,Radnor,0,White
6389,2014,234,Radnor,0,Black
161,2014,234,Radnor,1,White
7033,2014,987,Kentwood,1,White
5224,2014,987,Kentwood,1,White
